start	end	text
0	6940	Earth is 4.5 billion years old, impossible for your brain to truly grasp.
6940	9000	So here's an experiment.
9000	12760	Every second, around 1.5 million years will pass.
12760	18040	You're on a musical train ride, looking out the window, passing all of Earth's history
18040	19740	in an hour.
19740	25400	Watch the aeons pass and experience how long a billion years really is.
25400	30240	You can have this in the background, study with it, or just enjoy the ride.
30240	33240	From time to time, I'll say a few words.
33240	41440	4.5 billion years ago, right after it was born, Earth was a hell of lava.
41440	47920	Pretty early in its history, Earth collides with a Mars-sized object called Theia, which
47920	53840	forms the moon that you now see in the sky.
53840	59240	But now, it looks huge in the night sky, and will slowly shrink over hundreds of millions
59240	63680	of years as it orbits further away.
63680	73720	4.5 billion years ago, we are in the first aeon of our planet, the Hadean, named after
73720	76680	the Greek god of the underworld.
83840	99080	At this point, the atmosphere is mostly CO2, and the floor is lava.
99080	125960	This area of Earth's history is mostly invisible to us, because almost none of it is left.
125960	128640	Ninety million years have passed.
128640	132080	We are still in the lava hell phase.
158640	173040	Although you wouldn't think it, we found minerals called zircons that indicate there
173040	198440	may have been some water around at this time.
198440	226840	3.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
226840	255240	4.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
255240	284640	5.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
284640	314040	4.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
314040	343440	5.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
343440	372840	6.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
372840	402240	7.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
402240	418640	8.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
432640	438640	At this point in time, our sun is 30% less bright than it is today.
438640	444640	But there are so many greenhouse gases that it's still much hot and comfy.
462240	486640	7.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
486640	501040	Around this time, we think life begins to enter the stage.
501040	506040	Only a few hundred million years after the beginning of everything,
506040	517440	the first cells begin spreading over our still very deadly planet.
517440	524440	Earth continues to cool and it probably rains for millions of years as our oceans begin to form,
524440	532840	covering the still young planet with water.
554440	574840	7.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
574840	599240	8.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
599240	623640	7.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
623640	648040	8.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
648040	672440	9.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
672440	696840	10.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
696840	721240	11.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
721240	745640	12.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
745640	774040	13.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
774040	798440	14.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
798440	824840	15.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
824840	827240	You've witnessed a billion years so far.
854840	881240	16.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
881240	907640	17.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
907640	934040	18.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
934040	960440	19.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
960440	986840	20.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
986840	1013240	21.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
1013240	1039640	22.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
1039640	1066040	23.5 billion years ago, Earth was a hell of a lot longer than it was in the night sky.
1066040	1075080	From this time in history, we still have stromatolites, sedimentary rocks built by
1075080	1083040	microorganisms, among our first real evidence of life on Earth. Also, life is starting to eat the
1083040	1098040	sun. Photosynthesis might have started as early as around here.
1114040	1123960	3.2 billion years ago in the Mesoarchaean, the era of continents begins. Tectonic plates begin
1123960	1129440	to crush into each other, pulling and pushing some deep into the Earth, where they dissolve.
1129440	1139160	The basis for our continents today. The oceans are as hot as a hot tub, over 40 degrees Celsius,
1139200	1146600	and microbes are expanding everywhere. We don't have plants yet to consume greenhouse gases,
1146600	1154760	so it is really, really hot. You would basically die immediately in this atmosphere. Also,
1154760	1157440	there's no oxygen in the atmosphere yet.
1169160	1181160	4.5 billion years ago in the Mesoarchaean, the era of continents begins.
1199160	1209160	5.5 billion years ago in the Mesoarchaean, the era of continents begins.
1229160	1240160	5.5 billion years ago in the Mesoarchaean, the era of continents begins.
1259160	1270160	4.5 billion years ago in the Mesoarchaean, the era of continents begins.
1289160	1299160	5.5 billion years ago in the Mesoarchaean, the era of continents begins.
1319160	1330160	5.5 billion years ago in the Mesoarchaean, the era of continents begins.
1349160	1360160	5.5 billion years ago in the Mesoarchaean, the era of continents begins.
1379160	1389160	5.5 billion years ago in the Mesoarchaean, the era of continents begins.
