start	end	text
0	13920	Is it just me, or do movies these days feel… artificial?
13920	18800	And I'm not just referring to unconvincing acting or graphical shortcomings, I'm talking
18800	25180	about the whole experience, from beginning to end.
25180	29500	On the surface, the Hollywood blockbusters of today still look and sound like they used
29500	30500	to.
30500	34500	And if you're watching them half asleep or drunk, you may not be able to tell that
34500	36980	anything has changed at all.
36980	37980	But I don't know.
37980	42060	There's something about movies today that just feels… off.
42060	43940	Like they're missing something.
43940	52020	And while I don't know exactly when it began, I do know when I started feeling it.
52020	56600	Growing up in the 2000s, it seemed like every kid had a favorite franchise, whether it was
56600	60660	Harry Potter, Lord of the Rings, Yu-Gi-Oh!, Bionicle.
60660	65900	But for me, the fantasy world I called home would be found in a galaxy far, far away.
65900	71900	It may not be possible to describe just how big of a deal Star Wars was when I was younger.
71900	77240	The brand was in the midst of a cultural revival for a new generation, my generation.
77240	82240	The fanfare was practically inescapable, and boy did I get caught up in it.
82240	88200	My first taste came from the Lego Star Wars video game, and the rest was history.
88200	92720	Star Wars became the first fictional universe in which I was truly engrossed.
92720	96440	Studying the characters and lore became a personal obsession.
96440	100240	It got to the point where simply seeing a dude with a glowing stick was enough to get
100240	101520	me excited.
101520	104280	And I was far from the only one to feel this way.
104280	109160	It's impossible to truly describe just how much of a cultural phenomenon Star Wars was
109160	115800	at this time, and unlike many such events today, it never came off as forced or contrived.
115800	120320	The intense passion around the series came from a place of genuine reverence, one that
120320	123400	transcended space and time.
123400	128520	These days boomers and zoomers aren't exactly known to get along, but for a brief period
128520	131320	Star Wars managed to bring us together.
131320	136240	I still have fond memories of watching the original trilogy with my dad, and recognizing
136240	139480	that it was a meaningful experience for both of us.
139480	145160	I figured that one day, I would be able to pass on a cherished trilogy of my own.
145160	151280	Unfortunately, like most things in the modern age, it came with a catch.
151280	156080	It turned out that the new batch of Star Wars films didn't quite stack up to the originals,
156080	159040	and that George Lucas may have gone too far in a few places.
159200	161840	I may have gone too far in a few places.
161840	166520	As time went on, I began to realize just how flawed the prequels were.
166520	171280	Despite my overwhelming love for the franchise, I couldn't ignore the sinking feeling that
171280	173000	I'd been shortchanged.
173000	178440	I mean after all, for as pervasive as the Star Wars brand was, at the end of the day
178440	181780	it all depended on the success of the movies.
181780	187400	So with that being said, is it too much to ask for the movies to be, I don't know, good?
189080	191800	Passion and hype can only get you so far.
191800	196320	At some point, the underlying product has to be something worth celebrating.
196320	202240	It's tough to justify being a fan of a franchise when half the films are downright mediocre.
202240	208240	But no worries, Disney has come to save the day from that washed up hack, George Lucas.
208240	210400	Just look at how they turned around Marvel.
210400	212720	This thing is going to be a slam dunk.
212720	217180	They're going to come in, kick some ass, and make their own trilogy the right way.
217180	221880	And we can just go ahead and pretend that whole prequel fiasco never happened.
221880	226540	At long last, Star Wars is going to produce something I can actually be proud to call
226540	228300	myself a fan of.
228300	232620	Oh boy, if only I knew how bad things really were.
232620	247620	Over the next five years, I slowly came to grips with the absolute horror I was witnessing
247620	249820	unfold in front of me.
249820	255740	Not only were my greatest fears being realized, but it was worse than I ever could have imagined.
255740	260620	Somehow, despite their unfathomable wealth and resources, Disney managed to fumble the
260620	265180	bag on the most beloved IP in their entire company portfolio.
265180	268360	At first, I didn't want to believe it was happening.
268360	272560	After film two of the trilogy, things were looking grim.
272560	277280	But Star Wars teaches us to cling onto hope in these very situations.
277280	281160	So I did, for as long as I possibly could.
281160	286920	Then one dreary December day in 2019, I walked into some godforsaken theater in Jacksonville
286920	293480	to witness the defining franchise of my childhood meet its bitter and unforgivable end.
293480	296680	Some people actually liked this movie.
296680	298040	That's good for them.
298040	299400	I didn't.
299400	304640	In fact, I can confidently say that no other film for as long as I live will possibly make
304640	310040	me feel the level of shame, betrayal, and hostility as I did in that moment.
310040	314320	I believe it was during the scene where the heroes are fighting the heavily armed space
314320	319080	fleet on horseback when I really started rethinking my life choices.
319080	321240	Star Wars, as I knew it, was dead.
321240	326840	It was something I had suspected all along, and by now, there was no more childhood naivete
326840	328560	to cushion the blow.
328560	333680	It dawned on me that all those years I had spent as a diehard fan had meant absolutely
333680	334680	nothing.
334680	338920	I felt like such a fool for convincing myself that there would be any sort of payoff for
338920	342400	the emotional investment I poured into this franchise.
342400	346920	I no longer cared about the story, the characters, anything.
346920	352000	All of a sudden, I wanted nothing to do with the series I loved for my entire life.
352000	354640	This movie made me hate Star Wars.
354640	358840	It made me question why I even watched movies in the first place.
358840	365320	After that dark day, my first love in cinema had been totally and unequivocally ruined.
365320	368080	But luckily for me, there was another.
426320	429040	Uh, I don't think you should be investing in companies like-
429040	431040	Hey, you like the Spoke Post?
431040	432040	Yeah, of course.
432040	435320	They sent me this great camping chair, the parked box.
435320	440840	It's great for when you're camping out to be the first in line to one of the greatest
440840	442720	movie sensations of the year.
442720	448800	Of course, what good is camping out for the movie without some nice, delicious movie theater
448800	449800	popcorn?
450800	456280	Of course, I have a concealed in the middle of the Spoke Post Weekender Travel Bag.
456280	460960	Why go through the trouble of sneaking in popcorn if you don't also have your nice little
460960	462560	container of soda?
462560	468480	And with Bespoke's Cask Box, you too can have delicious popcorn refreshment and refreshing
468480	472440	soda to watch your favorite movie event of the year.
472440	477320	And these amazing products and more could be yours by visiting Bespoke Post's Web Zone
477320	479360	on the World Wide Web.
479920	485120	Fill out the online quiz, and through the magic of the internet, they will ship a product
485120	487400	of the month right to your door.
487400	491440	And if you're a fan of coming attractions, Bespoke lets you preview your box.
491440	495880	And if you don't like what you see, you can swap it out or skip the month entirely at
495880	496880	no charge.
496880	501280	I don't know, it seems kind of unethical to sneak your snacks into the theater.
501280	506320	I mean, if everyone started doing that, it might cause them to start going out of business.
507320	512480	Well, you know, Rough G, after a while, the prices in there, they're just not a good
512480	514200	value anymore.
514200	517680	But where you will find a good value is with Bespoke Post.
517680	522760	Each box contains over $70 worth of stuff, and you get it for only a fraction of the
522760	523760	cost.
523760	528240	I'm not gonna lie, man, it doesn't look like anyone works here anymore.
528240	530800	Don't you think you should go back and start working on your videos?
530800	534960	Can you stop asking completely reasonable questions?
535600	537600	Don't ask questions, just consume product.
537600	544800	And you can consume the product at BespokePost.com slash EmpLemon20 for 20% off your first box.
544800	548720	Man, they sure do seem to be taking a while.
548720	551080	I wonder what's the holdup?
551080	553960	You think it has something to do with the quality of the movie industry?
553960	554960	I don't know what you mean by that.
554960	557640	There's been tons of great hits in the past few years.
557640	560640	Titanic, Jurassic Park, Die Hard.
560640	563200	Seems like the industry's doing better than it's ever been.
563240	564960	Emp, you're not making any sense.
564960	565960	What are you talking about?
565960	568400	Have you been living under a rock?
568400	574960	It's the biggest movie in history, the follow-up to the most beloved trilogy of all time.
574960	575960	Hello?
575960	576960	Hello?
576960	579320	I don't understand.
579320	581120	The premiere's just in a couple days.
581120	582120	Why is nobody here?
582120	583440	Why is nobody waiting?
583440	585940	Emp, you have to relax, all right?
585940	587160	You're acting erratic.
587160	589280	Everything you're saying makes no sense.
589280	591560	Titanic, Die Hard, Jurassic Park.
591560	595640	Those movies haven't been popular for over 20 years.
595640	597040	What did you just say?
597040	603280	Yeah, those movies have not been popular for over 20 years.
603280	606480	You can't be serious.
606480	617360	Rusty, what year is it?
617360	623000	Star Wars Downward Spiral can be traced all the way back to the May of 1999 and the release
623000	628920	of The Phantom Menace, which many fans attribute as the kiss of death for the brand.
628920	633880	Just a few weeks prior, a different sci-fi franchise had sprung to life.
633880	638840	It is the world that has been pulled over your eyes to blind you from the truth.
638840	642520	The Matrix made itself known as the surprise of the year.
642520	646920	It burst out of the gates, setting the box office record for an April release.
646920	652000	For a film that was only sparingly marketed, its meteoric success had seemingly come out
652000	653440	of nowhere.
653440	657300	Lead actor Keanu Reeves was mostly unknown at the time.
657300	661880	Even less known were the film's enigmatic directors, the Wachowskis.
661880	666020	Whoever they were, they'd captured lightning in a bottle.
666020	669720	Audiences were being drawn in by nothing more than pure intrigue.
669720	673300	The Matrix packed the theaters for one simple reason.
673300	675900	No one had ever seen anything like it.
675900	678900	It was ambitious, innovative, and salient.
678900	683340	It pioneered such revolutionary techniques in filmmaking that its influence is still
683340	684980	felt today.
684980	690220	But what truly set The Matrix apart from the competition was its philosophical depth.
690220	696260	For many, it represented the ultimate exploration of one of modern man's deepest fears.
696260	700340	The year 1999 seems to come up a lot in my videos.
700340	705100	I have come to view it as this inflection point in the trajectory of modern society,
705100	709780	after which everything seems to have taken an ominous turn for the worse.
709780	712720	Turns out the future ain't quite what it's cracked up to be.
712720	717640	And while dystopian visions of tomorrow were nothing new, the one presented by The Matrix
717640	720520	is exceptionally bleak.
720520	723900	Human beings have forever been defined by technology.
723900	728940	Our ability to transform natural elements into complex tools is what separates us from
728940	731160	the rest of the animal kingdom.
731160	736440	But somewhere along the way, tools became a little too complex, and we started calling
736440	739520	them something else—machines.
739520	744280	While it's difficult to pinpoint exactly when this shift occurred, it seemed to coincide
744280	748540	with a time when technology started to feel intimidating.
748540	753560	This sentiment became apparent at the start of the Industrial Revolution, when machines
753560	755800	began replacing us.
755800	760800	Perhaps the first conflict between man and machine can be traced back to an 18th century
760800	766680	weaver named Ned Ludd, who, according to legend, smashed a pair of knitting racks in a fit
766680	767680	of rage.
767680	774000	By the 19th century, technology had begun to transform the entire textile industry.
774000	778600	Skilled artisans were now being undercut by automated factories which could output similar
778600	781200	goods at a much lower expense.
781200	787080	In 1811, the disenfranchised started lashing out against their mechanical oppressors.
787080	794000	Taking after the story of Ned Ludd, this anti-technology faction would soon become known as the Luddites.
794000	799480	The movement wouldn't last long, as the military soon cracked down on the insubordination.
799480	804360	In time, the cultural consensus would go on to look back on the Luddites derisively,
804360	809200	viewing them as an irrational hindrance to the natural pursuit of progress.
809200	812840	After all, automation ends up benefiting everyone else.
812840	817640	If someone ends up losing their job because of it, they're just taking one for the team.
817640	822200	It was easy for all sorts of people to think this way, until all of a sudden, they were
822200	824960	the ones getting replaced.
824960	830820	As technology continued to rapidly advance, concerns over automation began to appear in
830820	832120	fiction.
832120	836920	The American folktale of John Henry was notably one of the first of its kind to feature a
836920	839320	machine as an antagonist.
839320	844440	The legend tells the story of a railroad worker who drops dead after racing a steam-powered
844440	845740	drill.
845740	850200	Later depictions of a machine-powered future would only get more grim.
850200	856560	The 1927 film Metropolis presented the first depiction of a post-industrial dystopia.
856560	861600	It laid the groundwork for what would eventually become known as the cyberpunk genre, a new
861600	867400	wave in science fiction which expressed hesitancy to the rapid expansion of technology.
867400	873640	It envisioned a future in which the pervasiveness of machines would oppress and suffocate mankind.
873640	879360	While concerns of technology primarily focused on its omnipresence, others foresaw an additional
879360	881660	threat in its intelligence.
881660	886720	In the midst of its bionic world, Metropolis featured one of the first concepts of a bionic
886720	890400	man, which we now refer to as robots.
890400	894720	They represented an acknowledgement that somewhere ahead on the horizon, machines could
894720	899280	eventually match and even surpass the capacities of human beings.
