start	end	text
0	1540	What's up guys, Dev here.
1540	3640	Welcome to TikTok Tuesday once again.
3640	6340	For those of you who actually do watch TikTok Tuesday
6340	8140	and don't skip these videos,
8140	10020	because, I mean, they are kind of trash,
10020	13620	I'm going to give you guys a sneak peek,
13620	16320	a hint at the upcoming content.
16320	19500	I've spent a good chunk of today working on a script
19500	22580	for the Skullgirls censorship controversy.
22580	24260	Now, a lot of channels have talked about this, right?
24260	25740	I think V has talked about it.
25740	27620	Sid Alpha's talked about it.
27620	29140	Affabend's talked about it.
29160	31040	A whole bunch of these culture war channels
31040	33000	have talked about Skullgirls getting censored.
33000	34440	And I figured since I'm trying to work
34440	35920	through some writer's block,
35920	38700	that would be a pretty easy topic for me to tackle.
38700	40420	I'll quickly whip up like a 10 minute video
40420	42080	and put it out and we'll be on our way.
42080	43800	But as I began researching for it,
43800	46360	I found a whole bunch of stuff,
46360	47800	a completely new angle
47800	49720	that most people aren't really talking about.
49720	51000	And I was like, oh my God,
51000	52840	this story goes way further
52840	55640	than just censoring old problematic content
55640	56760	for a modern audience
56760	59000	by a bunch of new woke game developers
59700	60860	who took the IP from the original creators.
60860	61700	No, no, no, no.
61700	62860	That's actually surface level.
62860	64860	My tiny 10 minute script turned
64860	66700	into a Skullgirls deep dive
66700	68900	and that'll be something that you guys will see soon.
68900	70700	But for now, your TikToks.
70700	71540	Let's roll them.
73580	75360	Know your local fascists.
76940	80020	We keep us, is it like publicly available?
81180	82860	Oh, and it's just like everyone's docs.
82860	84460	Okay, let's see what it says here.
84460	87180	A list of prominent bigots transphobes
87180	92180	working to advanced, advanced white Christian nationalism.
92280	93920	You could at least spell check this, you know.
93920	95400	But okay, this group is apparently,
95400	96300	I don't know what city this is,
96300	97640	but they're putting out a booklet
97640	98800	where you can see the people
98800	101360	that they call bigots and transphobes
101360	102500	who live in the area.
102500	104440	This is more of the apprehensible.
104440	107280	This will be used by some extremist as a hit list.
107280	109880	One, who the fuck even says these people
109880	112020	are actually bigots or transphobes
112020	114000	or Christian nationalists?
114000	116680	And two, they shouldn't be randomly attacked
117140	118580	in the street, even if they are.
118580	121340	This is simply a political hit list.
121340	122700	The publishing of this book
122700	125460	should be treated as a call to violence.
125460	127580	Also, I like how the first person they flip to
127580	128780	isn't even a white person.
128780	129700	Good job.
129700	131260	Good job, you fucking retards.
133340	134180	What is this?
137260	138420	Just eating a burger.
141980	144180	Oh, were they like vegan activists or something?
144180	145380	That has to be it, hold on.
145380	146300	Let's watch that again.
