start	end	text
0	10560	Normally, when I talk about a topic that involves video games, or internet culture, or sometimes
10560	13660	YouTuber drama, I'll make it into an indefensible video.
13660	18240	You know, with that cool opening that everyone seems to like that goes doo-doo-doo-doo-doo-doo-doo,
18240	19240	you know that one?
19240	22660	Where everyone in the comments says, OMG, Dev brought it back, whenever I make a new
22660	24000	video in that series?
24000	27180	Well, the Yong-Yei story does fit that bill.
27180	31320	It's about video games, and internet culture, and YouTuber drama, but I don't actually
31320	34220	think there's enough meat on this bone for a deep dive.
34220	37780	There might not even be enough here for a full ten minutes, but I'll give it a try.
37780	42900	Plus, the indefensible intro is, uh, constantly copyright struck, so hey, support the channel!
42900	47260	Yong-Yei is a YouTuber who got his start back in January of 2012.
47260	50780	Looking at his backlog, he did all sorts of things to try and get ahead in the YouTuber
50780	51780	game back then.
51780	54540	Let's plays, unboxings, reporting on gaming news.
54540	58500	He eventually settled into making short videos, generally only a few minutes long, talking
58500	63780	about minute updates a few select games were receiving, what the next Fallout 4 patch looked
63780	68700	like, what new character was recently announced for Smash Bros on Wii U, that sort of thing.
68700	73140	Gaming news is what he eventually settled into, talking about trade shows or award shows,
73140	76500	talking about upcoming games, interviews with journalists or people in the industry.
76500	79820	I never really watched him, but from what I checked out for this video, it was all good
79820	80820	stuff.
80820	84100	High quality for that era of YouTube still holds up today, and is probably why he has
84660	85660	over a million subs now.
85660	89380	I'll also just quickly say, whenever I do a video like this, looking into a YouTuber's
89380	92220	past always feels like unearthing a time capsule, you know?
92220	96060	For example, one of the oldest videos still surviving on the channel is his Let's Play
96060	100500	of the Mass Effect 3 demo, from before Mass Effect 3 was released.
100500	103860	That game is considered retro nowadays, but at the time the video was released, it was
103860	107480	cutting edge, and the video is full of decade old comments of people clamoring about the
107480	108480	game.
108480	113580	Also, seeing young Yong-Yei, Yong-Yei I guess, do old style YouTube skits was just surreal
113580	114580	to me.
114580	118300	In modern times, Yong-Yei's channel has more or less stuck to the gaming news thing,
118300	123600	though generally not as granular as discussing patch notes or updates for specific games.
123600	127480	That YouTube trend was done best by TotalBiscuit, and it basically died with him.
127480	132260	There still exist channels who do update videos or meta conversations about specific games,
132260	135700	like Warcraft channels, or Hollow Knight channels, or Zelda channels, or Overwatch channels.
135700	139560	But the reason that there are channels dedicated to specific game franchises, is because we've
139560	143320	basically figured out at this point in the YouTube game, that interest in the minutiae
143320	147520	of a specific patch for a specific game is a niche market, not something that really
147520	151860	sits well on a general gaming news channel.
151860	156260	But with this general gaming news thing, Yong-Yei's done pretty well for himself.
156260	159560	And because this is a YouTuber we're talking about here, it was inevitable that he would
159560	162720	eventually put his foot in his mouth, and then shoot it.
162720	167640	RGG Studio announced that Yong-Yei was cast as the English voice actor of Kiryu from the
167640	169600	Yakuza series of games.
169600	170880	Here's Yong-Yei's own announcement.
170880	175980	4 years ago I moved to LA with dreams of one day playing a AAA game protagonist, but
175980	178560	I never imagined I'd land such a legendary role.
178560	182400	It's the greatest honor of my life to announce I'm the English voice of the Dragon of Dojima,
182400	185600	Kazuma Kiryu, in Yakuza Gaiden and 8.
185600	189280	Now I'm only lukewarm on Yakuza, Yong-Yei likes them more than me, but I do understand
189280	192040	that Kiryu is the heart and soul of the series.
192040	196000	He's a beloved character in a beloved series that has spawned its share of high quality
