start	end	text
0	18060	Hello ladies and gentlemen and welcome to The Right Opinion, the home of a twat with
18060	22140	too much free time, and I have a thoroughly diverse audience.
22140	26440	And in a way that some would expect, but because I'm so integrated with many commentators
26440	30840	I can occasionally lose sight of this, despite the fact that I know I have people who don't
30840	34800	even follow what's going on with people like Fouseytube, despite it being spoken about
34800	36680	non-stop in my circles.
36680	40600	In fact, I clearly have a significant amount of people who are more interested in today's
40600	45120	topic, which is also interesting to me, because although admittedly I am fairly familiar with
45120	49720	the individual in question, it kind of falls outside the typical content that I would turn
49720	50720	to.
50720	54480	However, with that said, my Doug Walker video did very well, and that was, in a way, in
54480	58600	the same vein, so I only think it's justified to discuss this person, who once again, some
58600	62920	of you will be very familiar with, and some of you will probably have never heard of.
62920	66220	Some of you might be big fans of him, others may despise him.
66220	71060	One thing I know is that these less commentary, more niche topics provoke strong feelings
71060	75400	within individuals, to the point where they may yield rather strong opinions.
75400	79840	So I don't expect this to go down fantastically with everyone, but I don't do it to please
79840	80840	everyone.
80840	83960	I do it for the people who want to enjoy my content, and if you want to come along for
83960	88560	the ride, then you're more than welcome to join me on this lovely little road trip.
88560	93000	And many people have asked me to do a video on this chap, so it clearly does have an appeal,
93000	97160	and hopefully today I can provide a more impartial look at everything he's said and done, and
97160	99560	give some thoughts and opinions.
99560	100560	It's in the name.
100560	104640	Also, once again, I know this will be a late coverage of the topic, but I prefer to wait
104640	108500	until all the dust has settled before pulling out the duster, if you know what I mean.
108500	112760	It also allows me to have a look at what more can be said, rather than just observing the
112760	114640	current drama that is going down.
114640	119680	So let's briefly have a rundown of why Butch Hartman is of interest, because on the surface,
119680	124420	if you were just scrolling through his Wikipedia page, Butch Hartman has no right to be involved
124420	125940	in the YouTube community.
125940	129760	If you're an internet casual, like most people, you wouldn't be able to tell him apart from
129760	132260	any other TV producer or animator.
132260	137140	But as we're going to find out today, there's a lot to distinguish him beneath the surface.
137140	141860	So to people who are unfamiliar with this gentleman, Butch Hartman is a multi-talented
141860	146600	individual in children's cartoons, he has produced many popular TV shows, the one that
146600	151140	you lot are probably most conversant with is The Fairly Odd Parents, a show that I used
151140	152140	to adore growing up.
152140	156240	It's the sort of thing that, in spite of its rather ostentatious attitude, just has
156240	161080	the plots to really inspire the imagination with all these possibilities of a fantastical
161080	162480	world that it creates.
162480	166660	Given where I lived and the sort of TV service that we used to receive, I never really had
166660	171600	the opportunity to watch it on a regular basis, so any time I did was a real luxury.
171600	176120	However, that is merely a ripple in the ocean that is his career, and he has helped produce
176120	181440	many other children's television shows including Danny Phantom, Tough Puppy, and Dexter's
181440	185680	Laboratory, which although it's something that we wouldn't think about too much as kids,
185680	188440	it's easy to see the striking stylistic similarities.
188440	190480	Ooh, that was some nice alliteration.
190480	195160	Anyhow, before I become too caught up in my own language, let me make it clear, it's no
195160	199960	criticism that you have consistency in your animations, plenty of franchises have a lot
199960	204480	of overlap in their technique, if you can evolve storylines and characters in a compelling
204480	209800	fashion then having a formula for animation is merely an unchanging cog in a greater machine.
209800	213920	But anyway, Butch Hartman, through this signature flair, created a real following, typically
213920	218480	when you have something unique and defining like that is what happens, much alike to Doug
218480	222560	Walker, that whether you personally loved him or hated him, there was an undeniable
