start	end	text
0	8020	Hello ladies and gentlemen and welcome to the right opinion of the home of a twat with
8020	12360	too much free time and I am fucking exploiting that free time right now because by my calculations
12360	16060	this video is going to be a 20 minute point so I hope you bellends have some patience
16060	19300	I would assure everyone that this is a special and if it does do well I may do specials once
19300	24860	a month or so if I can though I cannot guarantee or promise anything my free time has its boundaries
24860	54540	Back it up, pack it in, let me begin, I came to win, battle me that's a sin, I won't ever
54540	58060	slack up, hunk it better back up, try and play the role and you're the whole crew, well
58060	62500	act up, get up, stand up, come on throw your hands up, if you got the feeling, jump across
62500	65900	the ceiling, mugs let's all bump up, someone's talking junk, yeah we'll bust them in the
65900	67740	eye and then I'll take the punks home
67740	71140	Given that this is such a big event I need to introduce what this video is going to be
71140	73340	about I'm going to be looking at social experiments
73340	77060	and the recent chronology preceding this video, their creators and the implications
77060	79940	that they actually hold I'm on the warpath today and you're going
79940	83380	to be along for the ride with me, also I'm going to be focusing on racially divisive
83380	86900	videos and the effect that they have on the society around them
86900	91260	Now I know some of you will be saying but you said you want to cover YouTube drama,
91260	96060	well you twat this isn't just YouTube drama this is social experiments and they are greater
96060	99740	than YouTube they extend this to society and the impressionable idiots that believe the
99740	103260	propaganda they peddle This is not just a petulant personal gripe
103260	106380	nor is it just shit content which by the way it is
106380	109820	This is me saying that there is a genuine danger to the crap that these channels pathetically
109820	112680	pump out and profit from My intention in this video is to prevent one
112680	116860	of these disgustingly divisive and derivative videos from ever surfacing on the internet
116860	119720	ever again Which is a completely ridiculous far-fetched
119720	123920	ambition but I feel if I shoot for the stars I'll have more impact on these extremely egregious
123920	127880	vacuums of meaningful content I'm fucking going in and these cunts are going
127880	130760	to bear the brunt of it But first a little background
130760	134800	My first experience with social experiments was with the show What Would You Do an ABC
134800	139120	series that began in 2008 and created stage scenarios to see how the general public would
139120	140920	respond I was intrigued at the time and I watched
140920	144480	a fair few episodes which human psychology does genuinely interest me
144480	148020	Given the often controversial nature of the situations I was surprised by how passable
148020	150640	it seemed to most people It's never really had much of an accusation
150640	154680	of being fake though and to be honest when I watch it it does seem pretty representative
154680	157720	which is probably why I avoided any allegations or prosecutions
157720	163120	It had standards to maintain and although American TV isn't always the most real
163120	168120	There was something believable about it Sometime a few years ago YouTubers discovered
168120	171840	that there was a social media platform for these sorts of experiments and began enacting
171840	175920	them to the oblivious public In my opinion the first videos of these social
175920	179440	experiments were likely real with these said YouTubers finding their feet and working out
179440	183660	the limits of their social experiments However upon learning their limits they realised
183660	187400	in fact that there were no limits Not on YouTube at least
187400	191320	As long as you were making them a fuck tonne of money then who the fuck cares
191320	194640	And more importantly they couldn't prove your pranks to be fake
194640	196760	But thank god some people have
196760	200000	I have a lot to get through so let's start off with the most recent of controversies
200000	203320	and the silliest of YouTubers Joey Salads
