start	end	text
0	5720	Jonah Hill
5720	11040	When I saw the search term Jonah Hill go viral on Twitter last week, for a minute there I
11040	14160	thought this was going to be like the whole Seth Rogen thing from a couple years ago.
14160	15800	Yeah, do you remember that?
15800	20080	In the wake of the 2020 election, Seth Rogen was running around DMing people on Twitter,
20080	23240	asking them if they were Jewish, including Count Dankula.
23240	27400	Now I gotta admit, I used to be big fans of both Seth Rogen and Jonah Hill.
27400	30800	I love those 2000s and 2010s comedies they both made.
30800	34120	In my mind, and I'm sure in many others, they're kind of cut from the same cloth,
34120	37880	a part of the same era, which is probably why I made the knee-jerk connection.
37880	42560	The last time Seth Rogen went viral, it was over his public meltdown when his god-awful
42560	44780	show Santa Inc. was a failure.
44780	48440	So when I saw Jonah Hill go viral, I was thinking that something similar had happened.
48440	52620	He had abandoned what made him famous, made some garbage woke show or movie, and was now
52620	54560	having a public hissy fit about it.
54560	57080	But nope, it was something else entirely.
57080	63280	Jonah Hill's ex-girlfriend posts his alleged texts, blasts him as a misogynist, oh boy,
63280	64280	here we go.
64280	68440	Jonah Hill's alleged dirty laundry is getting aired out by an ex, who's posting what she
68440	72140	claims are a ton of old texts from him, and painting him as a toxic partner.
72140	77160	Surf instructor Sarah Brady, his former flame of about a year from back in 2021, is dragging
77160	81220	the actor publicly on her Instagram account, and she's not holding anything back in her
81220	84960	repudiation of him as an alleged misogynist narcissist.
84960	88160	Though for those of you who don't know, I certainly didn't because I tend not to follow
88160	91160	celeb shit, Sarah Brady is a professional surfer.
91160	95120	Presumably they met through some LA contacts or something when she was there at the time.
95120	99480	She posted all of the proof of these claims as an Instagram story, which is very interesting,
99480	103960	because Instagram stories automatically delete themselves after 24 hours.
103960	106920	Thankfully everything was screencapped and uploaded elsewhere online.
106920	108640	Here's the one that kicked everything off.
108640	113880	In this text, Jonah is saying to Sarah, plain and simple, if you need surfing with men,
113880	117920	boundary-less, inappropriate friendships with men, to model, to post pictures of yourself
117920	122280	in a bathing suit, to post sexual pictures, friendships with women who are in unstable
122280	127120	places, and from your wild recent past, beyond getting a lunch or a coffee or something respectful,
127120	129060	I am not the right partner for you.
129060	133800	If these things bring you to a place of happiness, I support it, and there will be no hard feelings.
133800	136780	These are my boundaries for a romantic partnership.
136780	140600	Sarah added the caption, see the misuse of the term, boundaries.
140600	143720	Now here's the thing about boundaries in a relationship.
143720	146960	They are necessarily arbitrary and restrictive.
146960	149560	That makes them sound abusive, and they can be, but that's not a given.
149560	153440	A boundary is arbitrary because it's based entirely on what the people in the relationship
153440	155300	want, and it's going to be different for everybody.
155300	159080	What cheating looks like in a monogamous relationship is going to look a lot different than what
159080	161240	cheating looks like in an open relationship.
161240	164800	One couple might be fine with casual drinking, but another couple might have somebody who's
164800	168600	a recovering alcoholic or something, and maintains a strict rule that there's no drinking in
168600	172360	the house, or you can't hang out with old drinking friends or something like that.
172360	175520	Boundaries have to be arbitrary because people aren't all the same.
175520	179440	A boundary is restrictive because, well, that's literally the point of it.
179440	183160	It's drawing lines around behaviors that you don't want your partner to engage in.
183160	187240	In a monogamous relationship, you don't want your partner fucking people behind your back.
187240	189800	You are necessarily restricting them from that behavior.
189800	193360	Now, just because violating a boundary that you've agreed to in a relationship isn't a
193360	197100	moral act, this doesn't mean that your boundaries are moral in and of themselves.
197100	198100	Here's an example.
198100	201840	Let's say that you're deathly afraid of clowns, and you've set a hard boundary with your partner.
201840	202840	No clown stuff ever.
202840	203840	No jokes.
203840	204840	No pranks.
204840	205840	Or else you're done.
205840	208920	If your partner pulls a clown prank on you, the immorality doesn't stem from the clown.
208920	210280	The clown itself isn't immoral.
210280	212880	It's the fact that your partner violated your boundary.
212880	213880	That's immoral.
213880	216380	In essence, your boundaries are the conditions of your consent.
216380	219440	The relationship is intact only with the consent of both parties.
219440	222540	If a boundary is crossed, then the consent is violated.
