start	end	text
0	4400	Welcome to coronavirus land guys, I figure that I'll be doing coronavirus stuff from
4400	7760	now until this thing blows over, if it ever does.
7760	14980	Current totals are at 94,250 confirmed, that probably means we're at like 250,000 or something
14980	16520	unconfirmed.
16520	21600	Total deaths is at 3,214, total recovered is at 51,038.
21600	26640	So yeah, by the stats, this is more deadly than SARS, this is more deadly than the various
26640	30020	other outbreaks we've had in the past 20 years or so, but this definitely does seem
30020	32600	to be the big one, or at least this century's big one.
32600	36120	But at the same time, considering these numbers, you're likely not to die if you actually
36120	37120	catch this.
37120	38520	And let's be clear, you will catch this.
38520	42680	This thing's incubation period is so ridiculously long, I could have it right now and I don't
42680	43680	even know.
43680	46920	So you will probably get it and you will probably be fine, there's no reason to panic.
46920	49880	But yeah, there's almost no point even going over what countries have it now because it
49880	52940	just keeps popping up everywhere, there's a new case in a bunch of these other countries
52940	56000	that used to not have it, it'll go everywhere eventually I think.
56000	62400	A viewer of mine, Ranger Aqua, passed on this flyer that was put up at his local Costco,
62400	65440	and apparently these are being put up at a lot of Costcos everywhere.
65440	67440	We are currently sold out of the following items.
67440	72720	All brands of toilet paper, Arrowhead Water, Glaxo, Glaco, whatever, Smart Water, all Kirkland
72720	76880	Signature Water, Kirkland Signature Paper Towels, Kirkland Signature Surface Wipes,
76880	82720	Clorox Disinfecting Wipes, Clorox Bleach, Clorox Cleanup, Hand Sanitizer, Lysol Disinfecting
82720	87400	spray, Kraft Macaroni and Cheese, all canned vegetables, Cup of Noodles, Canned Chicken
87400	92120	Noodle Soup, Baked Beans, all 25 pound bags of rice, and Spam.
92120	95400	If you are currently living in an area where there's no shortages of anything, go out and
95400	97000	get your stuff now, be prepared.
97000	99920	If you are living in an area where there are shortages, then you should have listened to
99920	101400	me a month ago and got your food.
101400	105720	I'm personally stocked up with enough food to last like six months, so I'm good, and
105720	109700	I hope you guys are smart enough to get yourself into a similar situation as me.
109700	114620	There have been some rather stupid happenings though, for example, 38% of Americans was
114620	118540	a trending phrase on Twitter, and it's because 38% of Americans thought that the Coronavirus
118540	120260	came from Corona Beer.
120260	121260	Good job guys.
