start	end	text
0	9800	Far right this, far right that, far right, far right, far right.
9800	15600	You see everything being labeled as far right nowadays, but what actually is the far right?
15600	21400	Now for the purposes of this video, I'm going to be using far right, alt right, Nazi, neo-Nazi,
21400	29160	fascist, conservative, neo-con, Republican, racist, sexist, homophobic, transphobic, Islamophobic,
29160	31280	etc., all as meaning the same thing.
31280	35520	Not because they are the same thing, they are certainly not, but rather because progressives
35520	37680	use them to mean the same thing.
37680	42480	These are all actually very different things, but a large swath of the left considers all
42480	44580	of these terms to be interchangeable.
44580	49240	And it may be I'm just an old man, but that's rather ridiculous to see even now.
49240	52580	Because it was once known to be one of the common rules of the internet, that if you
52580	57080	have to appeal to Hitler or Nazis, you automatically lost the argument.
57080	60960	The main reason being the Nazis are a joke, not because they weren't dangerous or evil
60960	66080	in their day, they certainly were, but because they've been largely gone since 1945.
66080	69640	So during those early days of the internet, generally you'd call somebody a Nazi if you
69640	73780	were joking, or alternatively if you wanted to impugn them in an over-the-top way.
73780	78140	Very rarely did anybody use the term Nazi to refer to people whom they thought actually
78140	82600	believed in Nazi ideology, and whenever we met people who still actually believed in
82600	85760	Nazi ideology, they were always laughed out of the room.
85760	89240	But now everyone's a Nazi, everything is far right, it's become ridiculous.
89240	92920	Here's a great example, these are the words of Sadiq Khan, the mayor of London.
92920	96560	It's un-British to roll out the red carpet for Donald Trump, the US president gives comfort
96560	99640	to the far right, the prime minister should speak truth to power.
99640	105080	So what do you expect, do you expect the UK to snub the leader of their greatest ally
105080	106080	for woke points?
106080	107080	Like what the fuck are you talking about here?
107080	112360	And of course he's talking about the very fine people on both sides comment that Trump
112360	116440	gave during Charlottesville, which as far as I can tell was still the truth.
116440	120480	Yes, there were bad actors at Charlottesville, there were absolutely real white supremacists
120480	124360	at Charlottesville, but most people on the right were not that.
124360	130000	You've got people like Nigel Farage being called fringe right-wing lunatics, and Nigel
130000	132980	Farage is certainly on the right, but is he fringe?
132980	135280	Is it fringe when the UK voted for Brexit?
135280	138040	That's not a fringe belief, it seems to be quite normal.
138040	144200	You've got Facebook banning Alex Jones, Mylionopolis, Louis Farrakhan, and other right-wing personalities.
144200	147860	Hold the fuck on, because Louis Farrakhan isn't right-wing, he's on the left.
147860	151280	The Tory membership is far-right, racist, and would cleanse Britain of minorities if
151280	152280	they had the chance.
152280	154080	Jesus Christ, dude.
154080	157840	Do you actually think it's conservative soccer moms who want to go out there and build the
157840	159680	next Auschwitz or something?
159680	163440	White nationalists are now using clowns to spread hatred.
163440	165120	Are clowns right-wing now?
165120	166580	Are clowns fascist?
166580	170900	The Cubs are investigating a fan's offensive hand gesture.
170900	171900	Which one is that?
171900	172900	I'm sure you already know.
172900	173900	Look at this hatred.
173900	178260	Look at this evil, vile, right-wing white supremacist as he makes that O shape with
178260	179860	his finger and thumb.
179860	184340	It summons up all of his white energy, which begins to charge in the empty space in the
184340	185340	middle.
185340	190520	Moments after this was taken, that poor black victim was blasted with direct, unfiltered
190520	191820	white supremacy.
191820	194820	Apparently Megan Murphy is going to be in an event with a number of alt-right figures
194820	200340	such as Andy Ngo, Sargon of Akkad, Claire Layman, Tim Pool, Count Dankula, Lauren Chen.
200340	204220	These individuals all have completely different ideologies.
204220	206940	You cannot simply lump them all together as alt-right.
206940	212140	There's a debate on Twitch right now featuring two big-time alt-righters, Sargon and Nick
212140	213300	Fuentes.
213300	217540	This is from 2019, and funnily enough, people now call Destiny who was on the left-wing
217540	219820	side of that debate alt-right.
219820	224260	The collusion between the military-industrial complex and video games industry is corruption.
224260	227260	Gamergate, if it had any legitimacy, should have been slamming it.
227260	230460	Sadly and predictably, Gamergate elevates the right-wing and Trump while supporting
230460	231460	harassment.
231460	235420	And being one of the biggest supporters of Gamergate, Carl Benjamin, aka Sargon of Akkad,
235420	240200	is dead silent given he's a right-wing hack, xenophobic nationalist, and Trump supporter
240200	242300	who loves joyless first-person shooters.
242300	245500	Now hold on, there's quite a lot of joy to be had in a good first-person shooter.
245500	248780	Things the right-wing gamer and anime audience is okay with.
248780	253420	Not-safe-for-work content that endangers or violates women, children, and the LGBT community.
253420	255860	Things the right-wing gamer and anime audience isn't okay with.
255860	260260	Safe-for-work content that empowers or supports women, children, and the LGBT community.
260260	261260	The fuck does this even mean?
261260	263540	Like, are you complaining that there's boobs in video games?
263540	267060	Are you complaining that porn exists, that hentai exists on the internet?
267060	271020	If I see an anime girl get fucked in a video, how does that violate women?
271020	273900	I guess enjoying porn or liking titties is right-wing now.
273900	276640	This is regarding the cancelling of Ricky Gervais back in 2020.
276640	280800	The idea that celebrities are not only pampered babies, but hypocrites who cause the problems
280800	285400	they make speeches deploring and should therefore shut up and act or sing or be grateful is
285400	286560	a right-wing talking point.
286560	290920	Okay, so if you don't like celebrities, if you think they're out of touch, it's right-wing.
290920	292560	It's a right-wing talking point.
292560	297600	The far-right are uniting around their right to free speech, aka spreading a load of racist
297600	298600	bullshit.
298600	300560	Free speech is far-right.
300560	303120	The Gilroy shooter was a far-right supremacist.
303120	307240	CNN recklessly speculates the Dayton shooter may have been politically motivated.
307240	311720	The shooter's tweets or politics have zero relevancy so far because he killed indiscriminately.
311720	314440	Yeah, that guy was a left-winger.
314440	318040	Inside the mind of Ben Shapiro, the alt-right sage without the rage.
318040	319160	Ben is just a regular conservative.
319160	322400	You're not going to find much white supremacy in The Jewish Man.
322400	327760	Race science guru Sam Harris, that's quite the title, just deleted his Patreon earlier
327760	328760	today.
328760	331400	Dave Reuben and Jordan Peterson claim they're also leaving the platform and are in talks
331400	336160	with investors about building a Patreon for free speech lovers, aka a white nationalist
336160	337760	crowdfunding platform.
337760	341600	Free speech lovers are white nationalists now, using a Patreon alternative as white
341600	342600	nationalists.
342600	344120	Fucking incredible.
344120	348440	Racist and white supremacist ideas have become more visible among the Chinese-Canadian right.
348440	350720	If they're Chinese, they can't be white supremacists, you know that, right?
350720	352400	I mean, they can be Chinese supremacists.
352400	355640	I guess they can be white supremacists if they're idiots and they actually believe in
355640	357660	the inferiority of their own race.
357660	360520	White supremacy is gateway to the American mind.
