start	end	text
0	3380	Hey guys, Dev here, and happy Canadian Thanksgiving.
3380	7840	This is an update vlog just to tell you guys what's going to be going on for October on
7840	8880	our channel.
8880	12840	First of all, it's October 12th, and we had initially planned to do a Canadian Thanksgiving
12840	13840	special.
13840	18120	It was going to be the first session of No Talent Gaming without Dave.
18120	23120	It would be me and Jess, and we would be playing Harvest Moon.
23120	27340	But it turns out that Jess just couldn't make it, she got a new job, and the schedules just
27340	28340	didn't line up.
28340	33180	So instead, today, we're going to be starting our No Talent Gaming Halloween stuff.
33180	38940	We initially planned to start it on the 13th, tomorrow, but because we couldn't do the Thanksgiving
38940	41340	stuff, we're just going to push it ahead a day.
41340	48100	So our plan for Thanksgiving was initially to do two Harvest Moons with me and Jess.
48100	52820	Today, two more on American Thanksgiving, and then I don't know if we're going to be
52820	56540	working Easter or something later if we needed more, because they're going to be very long
56540	57540	episodes.
57740	61820	But because that's no longer feasible, we're just going to start Halloween now, and then
61820	65540	on the American Thanksgiving, we're going to have four Harvest Moons, just to make sure
65540	66820	we don't fall behind.
66820	70940	As for Halloween itself, it's running from today until the 31st, obviously, and there's
70940	73220	going to be a whole bunch of really fun games.
73220	76580	I'm not going to tell you all of them just yet, but I will mention one.
76580	82260	Dave and I are going to be playing Eternal Darkness, Sanity's Requiem for the GameCube.
82420	88380	And then after Halloween's over, we're going to do a short series from the 31st to the
88380	91300	2nd of Guacamelee!
91300	96460	And the main reason we're doing that is because of the whole Mexico Day of the Dead celebration,
96460	99540	and Dave really wanted to just have an excuse to play Guacamelee!
99540	105620	And also, at the same time, running concurrently, we're going to have a session of Super Mario Maker.
105620	109540	If you want us to play any of your levels, just put them in the comments or tweet them
109540	113420	at us or whatever, because we are going to collect a bunch of fan levels and play them.
113420	119980	We're going to grab some levels probably from, I know Game Face Max did a bunch of levels.
119980	123580	Maybe if anyone over at BLG has done some levels, I'm probably going to find out and
123580	124580	get their levels.
124580	131420	And I'm going to try and build a level worthy of Dave's Rage, so that's going to be a lot
131420	132420	of fun.
132420	136820	And then after Guacamelee! and Mario Maker, we're going to basically continue with our
136820	139420	usual long hauls.
139420	142380	Long Soul Silver is nearly done, so we're going to wrap that up.
142380	146060	Link's Awakening is nearly done, so we're going to wrap that up.
146060	151700	We're going to start Metal Gear Solid 2 and Sonic Adventure.
151700	156520	Wild Arms is still ongoing, and there's going to be a few more surprises as well.
156520	162420	From now on, for No Talent Gaming, we're going to be trying out 20 minute episodes.
162420	167680	Some people, I think most vocally Dynasty Star, have been saying that 10 minute episodes
167680	169440	are kind of short.
169440	173140	And we agreed with them that it was short, but it made editing easier, it made putting
173140	174520	things out easier.
174520	180440	But now that all three of us are editing, 20 minutes shouldn't be a problem, so we're
