start	end	text
0	7720	We're back for another round of Lord of the Rings, the Rings of Power.
7720	9760	This time, Arch is with us.
9760	11760	How are you doing, Arch?
11760	12760	Thick.
12760	13760	Still recovering.
13760	20360	Are you still recovering, Arch, are you okay?
20360	23880	Death is no longer near, but it is in the vicinity.
23880	28920	So before we get into anything else, I would just like to quickly touch base with you,
28920	29920	Arch.
29920	33280	TLDR, what did you think of the last episode?
33280	37240	The creation of Mount Doom.
37240	40300	Everything's got to have an origin story, Arch, we have to explain everything.
40300	43840	I mean, we actually know how Mount Doom was created, but details.
43840	45080	Wait, did we actually?
45080	46760	What's the lore on that?
46760	48240	It was created by Morgoth.
48240	52720	Uh-uh, not according to the show, Arch.
52720	55240	Morgoth didn't create it, it was the water.
55240	56440	The water made it.
56440	58160	That was a big splash.
58200	64400	That's one of those problems, because in the actual story, Mount Doom was created by literal
64400	69240	Satan, which gives it power, which is why it's the only place the ring could be created.
69240	74120	Now it's just a volcano, which means the ring could have been destroyed wherever.
74120	78520	Like, Gandalf could have made a fire and that would have fixed the whole problem.
78520	79520	Maybe...
79520	80520	Definitely made it a lot less special.
80520	81520	Yeah.
81520	85680	Maybe somebody, maybe a wizard will be walking by one day and like drop his magic potions
85680	87640	and do it accidentally and make it special.
87640	89640	It's like, oops!
89640	92440	You know what they'll do?
92440	94000	They'll throw the Harfoots in there.
94000	95600	That's how they did it.
95600	96600	Yeah.
96600	101520	As soon as Sauron, that's Sauron, Jesus, as soon as Sauron regains his senses, and is
101520	106300	like, oh, I'm actually a person, he'll lead the Harfoots over and just dump them in.
106300	107300	That's how it'll work.
107300	109320	Now hold on, was this a Freudian slip?
109320	113400	Like Sauron's like the great evil, like what are you doing, dude?
113400	114400	No one tell them.
114880	117680	Mordor just turned Mordor into a giant Applebee's.
117680	122600	Look, I finished outloading the episode.
122600	125840	You already torrented it while we were doing our little preamble intro?
125840	126840	Oh shit.
126840	127840	Wait, hold on.
127840	128840	Wait, Arch!
128840	130280	Is your internet fast now?
130280	131280	Yes.
131280	136380	A nice man came to my house and he put a cable inside of my house and I'm using that cable
136380	140600	to transmit lights at a high speed and this light turns into information.
140600	145160	You finally got fiber optic out in the wilderness of Norway.
145160	150160	Another bit of news on the ratings front, because we've talked about ratings a few times
150160	151940	over the course of this series.
151940	153680	This was published.
153680	159480	Amazon's Rings of Power isn't making as big of a splash as HBO's House of the Dragon,
159480	163800	and it shows the potential risks of dueling big budget fantasy shows.
163800	169240	This does seem to be a thing that everyone's saying now that both shows have been, they've
169240	172600	been getting through their stories and the seasons are kind of coming to a close.
172600	177480	I've been watching both of them and I have to say, as a whole package, House of the Dragon
177480	182640	is so much better than Rings of Power, it's not even funny.
182640	183640	Still shit though.
183640	187720	I'd rather, I'd rather watch The Next Generation or something old.
187720	191840	What, you mean Degrassi The Next Generation, Kibs?
191840	193280	Hold on.
193280	195280	Sit down, Dev.
195280	201800	Well, first of all, I don't, I don't know that lore nearly is as much, so what's happening
201800	204720	in that show is still kind of surprising me a bit.
204720	211400	Secondly, they just seem to have that Game of Thrones edge that, you know, they're willing
211400	214720	to do a few things that Lord of the Rings is probably never going to be willing to do.
214720	223160	Like for example, having an underage niece and an uncle fuck, that's like, all right,
223160	224160	fair enough.
225040	227840	It was the medieval period, I get it.
227840	231160	Everyone's comparing them in terms of like popularity, right?
231160	235640	And it, it really seemed like when Amazon was talking about, you know, the 25 million
235640	241560	viewers in the first episode, they were really trying to take a stab at HBO over this, because
241560	243800	these are the two shows that are competing right now.
243800	250080	There was a leak from, you guys know who Overlord is on YouTube?
250080	251360	I'm sure you do, Arch.
251360	252360	No?
252360	253360	Okay.
253360	258160	Well, he, he has reliably leaked things from the industry before.
258160	262840	He can't, he doesn't reveal a source because they're in Hollywood, but he has reliably
262840	265560	leaked things, things that turned out to be true.
265560	273760	And he is saying that he has an inside word that Amazon's first episode numbers were 9.5
273760	277720	million and then they dropped by half for episode three.
277720	281200	So not the 25 that everyone's saying.
281200	282720	See that is the problem.
282760	291480	We have no actually genuinely reliable information because first we're told like a 1.8 million,
291480	292960	but that wasn't all devices.
292960	293960	Okay.
293960	298320	And House of the Dragon had more than that, more than that at 4.8, then we're told 25
298320	299320	million.
299320	300320	All right.
300320	301320	That's one fuck of a leap.
301320	304000	And now it's like nine, but it's, was cut in half.
304000	309120	Meanwhile, uh, House of Dragons, I've seen the numbers go drastically down to the point
309120	311960	now they're talking about maybe only a million million.
312000	313000	Okay.
313000	319800	Like, what do we believe if I can House of Dragons right now is like a zero one point
319800	323240	over cyberpunk edge runners, which I just watched the other day.
323240	326000	Like there is no comparing those two shows.
326000	327000	I haven't seen that.
327000	328000	Is that good?
328000	330840	It is very good.
330840	333940	Barge is also in the desperate camp I see.
333940	339200	It seems to be the case that like quasi indie animation has really taken off.
339200	343000	Finally, we're getting out of the CalArts era and into some decent stuff.
343000	344000	Hold on.
344000	345000	That's not indie.
345000	346000	Fuck.
346000	347000	Yeah, no.
347000	348000	That's triple A.
348000	349800	Studio Trigger is not an indie studio.
349800	351600	Oh, is that who's doing it?
351600	352600	Okay.
352600	353600	Nevermind.
353600	354600	Jesus.
354600	355600	All right.
355600	358520	They got a lot of flack for recycling a lot of similar, well, let's just say things were
358520	360240	similar in designs.
360240	363160	Oh, I was thinking of the League of Legends show.
363160	364160	Nevermind.
364160	365160	Okay.
365160	366160	Oh yeah.
367160	370880	The story in Arcane is not amazing.
370880	374600	It's quite standard, but the animation quality is beyond this world.
374600	377040	Also the dragon is better.
377040	378040	It's a soap opera though.
378040	379040	Yeah, it is.
379040	380040	It is.
380040	381040	It needs like a Tyrion.
381040	383760	It needs a Tyrion character to lighten the mood sometimes, but it's mostly a pretty good
383760	384760	show so far.
384760	387880	I also think it needs more like variety in the storytelling.
387880	388880	Yes.
388880	389880	Yeah.
389880	390880	But you know what?
390880	392880	Considering how shit everything else has been, I'll take it.
392880	393880	Yeah, no.
393880	394880	Wow.
394880	395880	Settling for less.
396600	397600	Yeah.
397600	398600	Sometimes you have to man.
398600	399960	This is literally the problem.
399960	404520	The reason why House of Dragon has like an 8.7 score, which is ridiculous for that piece
404520	408440	of shit show is because of people who are like Dev who's like, everything's shocked.
408440	412040	Not just Dev, that boss too.
412040	418320	Like, wow, this cereal only has 75% horse feces in it.
418320	419320	Amazing.
419320	423920	I compare, I only mostly notice it.
423960	430720	He can feel the fucking half digested oats crunch, but doing these teething still chewing.
430720	432720	Could be worse.
432720	442000	Dev, it could be worse, at least you're not Anthony Burch.
442000	443000	It could be worse.
443000	446460	You might be watching Rings of Power.
446460	448240	I actually enjoy House of the Dragon.
448240	449560	I don't know why you think it's shit, Arch.
449560	450760	I think it's actually like half decent.
450760	451760	I'm enjoying it.
451800	454280	I enjoyed the part where the children were killing one another.
454280	458400	I quite liked that, but beyond that, I liked very little.
458400	459400	Really?
459400	461160	Pacing for me.
461160	462840	Very stupid show.
462840	463840	It's so fast.
463840	466480	What is it, stupid?
466480	470000	Every single episode has commenced with an enormous time skip.
470000	472840	The smallest of which has been a measly six months.
472840	473840	Yeah.
473840	478720	I mean, it's because like in the book, it's just like almost bullet points and there's
478720	485360	like a lot of history and they're really trying to like expand it as much as possible.
485360	489840	I think they can just slow down the pacing and make it a longer series.
489840	493200	I height almost every single casting choice.
493200	499240	You have young Raheamon, who looks like fetal alcohol syndrome, the advertisement.
499240	504480	You have Daemon, who's just, his face is weird and I don't like it.
504480	509440	The king is rotting and yet he refuses to fucking die, even though they've been like,
509440	512680	oh, he's dead like seven times now.
512680	516800	And then there's the goddamn Valerians, who are all black now, which annoys me because
516800	520400	her children aren't black and nobody seems to be raising this point.
520400	523560	It's like, hold on, your children are the wrong color, Raheamon.
523560	524560	This is suspicious.
524560	526840	And the king is like, no, you can't say that.
526840	531960	But seriously, though, yeah, that was the clip from Gordon Ramsay.
531960	533400	It's black.
533400	536560	The worst part is about, this is in the House of the Dragon show or something, but I'm just
536560	539560	going to, you know, as a quick aside.
539560	546420	The worst part is, is the reason they made the Valerians black is because the main character
546420	551560	of the Valerians, the grandfather of the entire clan, Corallus Valerian, he was described
551560	554440	as having like olive or tan skin.
