start	end	text
0	5200	It's TikTok Tuesday time once again, guys. I'm getting some new channel artwork made.
5200	8880	You know, the background that you currently see with the big fat dev and you just holding
8880	13520	the phone and looking at a computer with a big smile. I'm getting a new one made. But I think
13520	18400	I'll keep this one for the TikTok Tuesdays because it kind of matches and the new one
18400	22000	will be for my other videos. That's the plan anyway. Let's see how it goes.
22000	24240	Let's watch the TikToks you guys have sent in this time.
25280	29120	Bro, this is fucking crazy man. I'm at the fucking grocery store with my daughter, bro.
30080	36560	And we just look nigga in this beard, dude. And my son weirdo ass. They got motherfucking steaks.
36560	43040	They got fucking steaks locked up. You see this shit? They got steaks locked up. Oh my God.
44000	51040	Those are the alarms. Yeah. What the? Come on, man. Stop stealing people. Yep. That's just how
51040	54560	it is. When everyone's stealing stuff, this is what's going to happen. Either the store is going
54560	58960	to close or everything's going to be locked up. If you're living in one of these low trust areas,
58960	62800	you already know what I'm talking about. It's fucking ridiculous. This one says volume up.
62800	66800	Should I turn the volume up? Here. I'll turn the volume up just for this one video.
69280	69920	Oh my God.
73840	82880	How did you like glue your hair down, lady? Yeah, it's called ballroom hair.
83760	87920	So I guess it's all held in place by some sort of some sort of gorilla glue.
88960	96560	Oh, why would you do this to yourself?
104880	111760	Ah, just cut it all off. It's done lady.
111760	121120	Oh my God. It's like a shell over her head. Well, what did you expect would happen? I swear
121120	124640	to God, guys, you're just sending it. You're not even sending me tech talks that I can actually
124640	129360	comment on or make a point or like a, like political tech talks. You're sending me like
129360	137440	nonsense now, like people being retards. Show me some fucking respect. Did you ever consider
137440	142000	setting up somewhere for us to actually school board fight guys. So we're doing it ourselves.
149360	150640	Who added in the sound of that?
153760	157120	Oh my God. We will identify as a fucking problem.
159360	160320	The same goes for you.
160320	164960	Why, why, why can't you allow both sides of the issue?
171280	176560	So what it seems like is as if you want free speech, as long as it benefits you,
176560	181600	as long as you get what you want. Yep. That's how they operate, dude. That's how it is. You
181600	186320	got to figure it out. So it looked like there was a bunch of trans people coming in and disrupting
186320	189600	some sort of school board meeting or some kind of meeting. Something was going on probably over
189600	194720	like the trans kids thing, which is all the rage right now. Hold on. Let's watch it a bit though.
200400	205760	This person here is speaking and that was like a very feminine sounding voice.
206400	212240	You know, is this person actually trans or are they like a she, they non-binary therefore trans,
212240	216160	even though they're not transitioning in on hormones. Like a lot of the people here seem
216160	221280	like that. They seem like she, theys or he, theys. You know what I mean? Now who knows?
221280	226080	I could be wrong. My transdar is like somewhat accurate, but it's not, you know, it's not perfect.
226080	233840	So who knows? Like this person here seems more like a gender goblin or something. You know,
233840	238880	someone who's like non-passing, but that initial speaker, that was someone who was seen definitely
238880	244560	like a she, they, who just is like a masculine woman kind of tomboyish, but not really trans,
244560	247040	but in 2023, she can call herself trans, you know?
247040	249200	My goal is not to pass.
249200	249760	What?
249760	254480	My goal is to present in a way that makes other people go, okay, this person probably wants to
254480	259360	be called she, her, not to make them think that I'm a cisgender woman. I don't mind people knowing
259360	263520	I'm trans. In fact, in many cases, I want them to know that I'm trans. I want them to know that a
263520	269520	trans person can take up space in the same space they are, especially as someone in STEM. I deserve
269520	275040	to be here and I need younger trans people to see that. I think it'd be a better world for trans
275040	280160	and non-binary people if nobody assumed anyone's gender or even their pronouns for that matter.
280160	285120	What's the difference between you and a cross-dresser then? Because the whole point
285120	288560	of cross-dresses is that like, yeah, they're cross-dressing, but you can kind of tell,
288560	293360	right? You look at like a passing trans woman and a cross-dresser are not the same thing.
293360	297680	Cross-dresser is supposed to be like, yep, got it. Man in a dress. They're playing with gender
297680	303120	in a weird way. I understand where the trans woman, the point is to stealth. This person's
303120	309840	like, no, I want to be clocked. I want people to notice that I'm actually a dude. What the,
309840	313840	why? You know what? I was so stunned. I missed the end of the, of the video. Let me just play it
313840	318000	again real quick. I want them to know that a trans person can take up space in the same space they
318000	323840	are, especially as someone in STEM. Isn't that part of the joke is that there's tons of trans
323840	328160	people in STEM? Like they're vastly overrepresented in STEM. I think it'd be a
