start	end	text
0	11240	Welcome to the channel Generation Hope, making the world a better place, one story at a time.
11240	18440	New videos Monday, Wednesday, Friday, 314,000 subscribers, and their videos regularly get
18440	19760	more views than that.
19760	23840	And jeez, look at these thumbnails, like, that's an awful Photoshop job.
23840	25240	What's with that guy's mouth?
25240	26240	Oh my God.
26240	31960	It almost seems like it's AI-generated, caught-on-footage videos with these titles and the way that
31960	32960	it looks.
32960	35660	Well, in any case, you can see exactly what kind of channel this is.
35660	41040	You have Bully Tells Kid Meet Me Outside, Plumber Scams Wife, Wife Fakes Cancer, etc.
41040	42040	etc.
42040	48000	These are all videos that seem to talk about real-life events where somebody's being ridiculous
48000	50060	and then they get their comeuppance at the end.
50060	51920	And videos like this are kind of cathartic, you know?
51920	55360	When you see a viral TikTok where a person is raging and they get thrown out of a store
55360	56440	and everyone clapped.
56440	57440	Of course they did.
57440	58440	They all clapped.
58440	59960	But it kind of feels good.
59960	62760	It hits a certain spot in our monkey brains.
62760	67880	And this seems to be a channel that just manufactures those videos repeatedly.
67880	71560	But if you were to actually look over the various dates that these videos were uploaded,
71560	73040	you'll notice that there's one that's missing.
73040	75320	And in fact, I have the missing video right here.
75320	76860	It's currently set to private.
76860	77880	Video unavailable.
77880	78880	What happened here?
78880	83120	I got that URL because the video is linked on various forums and websites, including
83120	84320	mainstream social media.
84320	91960	And as we can see, the title of the video is racist Karen whips black boys for playing
91960	93320	basketball.
93320	95760	What happens next is shocking.
95760	98440	Oh my fucking God.
98440	100040	Thankfully the internet never forgets.
100040	103440	So somebody uploaded a copy of it because of course they did.
103440	107240	All right, let's watch this shit guys.
107240	131200	Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey,
131200	137200	hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey,
137240	150800	hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey,
153800	155480	Oh my fucking...
155480	157740	Like, I know the title.
157740	161800	I know the title told us, but I didn't expect that out the fucking gate.
161800	166180	Oh my God, okay, okay, okay, hold on, let's, let's try that again.
166180	168180	Hey
168580	173780	What did I tell you criminals about coming back to my name Jesus Christ get out of here no Vince
173780	175780	I won't let her ruin our fun
176300	181500	Listen lady. We aren't breaking any laws by having fun here at the park. I won't let you intimidate us anymore
181660	184380	Are you talking back to me boy? I?
185200	187340	Guess you forgot who used to own your car
188780	190780	Right now
190780	192780	Oh
195220	199760	Don't you touch him or I will knock your teeth out Roy. Hang on. I'll get some help
200700	203860	He just fucking bails out. Holy shit. Okay, um
209140	215300	All right, all right that was a lucky shot man if I had legs I'd still score on you I got skills son
215300	219800	Don't play me my bad. Kobe. Okay. Are you supposed to be these guys supposed to be playing like
220380	224700	Teenagers cuz they're like in there. They're in there like late 20s or early 30s. Hey
225940	228900	By the way, man, I'm sorry to hear about your dad
229740	233100	Yeah, I heard about the car accident in the news Jesus
234380	238900	Okay, this guy's this guy's black and he's in a wheelchair and he just lost his dad
238980	244700	How many fucking depression points does this guy get is gonna be trans too? Hey, man, it's okay
244700	249100	I know I'm in a wheelchair now and I won't be able to live my dream of playing in the NBA
249100	251800	But he's me. My mom is still alive
252560	254560	grateful for that
254600	257080	Exposition for sure. I'm glad you're allowed to bro
258220	260560	That way I can keep trying to dunk on you
267560	273000	All right, all right, all right, okay get their feet work there I'm not quite Kobe, I'm sorry
273880	277840	I'm practicing. I'm practicing every day. Listen, I'd show you how the feet supposed to go
279100	281100	Is that a cripple joke?
281680	283680	No, you can make the jokes I can't
284120	289560	Was that how it works? You can't do it. Look at these hood rats and fasting my neighborhood Jesus. I
290400	292400	Wish they all just went away
292660	295320	That way we could keep it pure like the good old days
295960	298320	Jesus good sure even talking to anybody just by herself
301080	302600	Hey
302600	306680	There are no criminals here. You know that loitering is illegal, right?
306820	310900	Not that your kind of people like to follow the rules, but as long as I'm here
310900	316340	I'm gonna make sure that this neighborhood is safe. Oh my god care being so rude lady. Yeah
316940	320380	We're not criminals for people just like you we live here
321180	328140	You do not live here. You filthy rat. Oh now give me that ball and get out of my neighborhood
328540	332080	Man, we're not giving you our ball. That's stealing. It's our ball
332460	339160	If you don't give me that ball right now, I'm gonna call the police and tell them that you assaulted me
339760	345140	Why would you lie like that? I've done nothing wrong to you. Who do you think they're gonna believe, huh?
345140	349740	Oh my god, like you or a sweet scared little white lady like me
350380	355560	Roy just give her the ball. Let's get out. You fucking cuck. It's not worth the trouble. Yeah
356180	358180	Listen to your friend Tyrone
359140	361140	Jesus
362080	364080	Oh
364660	368860	Okay, hold on this is like this is like if you asked Twitter to
369780	372820	Create a racist woman. This is who they would create
376860	378860	Now that's a good little slave
380100	387340	Wait, is this like a BDSM thing? Oh my god my ball you got issues lady get out
388060	390060	Get out
390760	392760	Come on
395840	403000	Don't fucking drop a man don't don't tip him over that's what I thought. I hope I never see those thugs running around my neighborhood again
407240	409240	Jesus Christ
412240	414240	Everybody get up. It's now okay
417280	419280	Hey baby, how was your day?
420720	426200	Whoa, whoa, whoa, whoa, whoa, whoa slow down there champ. Is everything okay?
427400	429400	It's fine
429560	431880	It's nothing. I'm just tired
433000	438740	Roy some awful acting, you know, I'm your mother and mothers always know when their children are lying to them
