start	end	text
0	6080	hey there my community of chadley free thinking giga chads if you're watching this on release
6080	10960	i would like to let you know that this afternoon and this evening because it always goes on for a
10960	17520	very long time i'm going to be on efap again for the third time efap is over on mauler's channel
17520	21600	mauler is a friend of mine and i'm happy to be there again this will be the third efap in a row
21600	27200	that i'm featured on so maybe in about six hours or so you can head over to his channel and come
27200	31760	say hi because i'll be there with the gang and because i'm doing efap tonight i can't do my
31760	37360	usual nightly gaming stream so instead you know what i'm doing the gaming stream right now if
37360	41840	you're watching this video on youtube on release head over to the game boomers twitch channel or
41840	47440	the game boomers youtube channel and i'm going to be streaming kirby and the forgotten land right
47440	53040	now so please come say hi i would really appreciate it and enjoy the video thanks guys i
53040	63280	love you about two years ago i made a video called we're getting old and it may be worth going back
63280	67040	and watching it before checking this one out and though it goes without saying we're still getting
67040	71040	old i haven't gotten any younger since then the general point i was trying to get across back
71040	74560	then pretty poorly by today's standards because i think i've gotten a lot better at this sort
74560	78720	of thing is that millennial leftists have a shared childhood experience they all grew up
78720	83520	during an era where the religious right was still a powerful force and youth culture was under attack
83520	88000	from that force dungeons and dragons was satanic violence in video games was turning kids into
88000	92320	school shooters sexual content in hollywood was creating dysfunctional people skateboarding and
92320	96960	graffiti were a gateway to gang violence weed was a gateway to heroin and it was the left that stood
96960	101120	in defense of individual liberties and not punishing people for things they can't control
101120	104320	people should be left alone to do what they like as long as they aren't hurting others that
104320	108960	includes video games and drugs and sex being gay or trans should be protected because they're
108960	113120	immutable characteristics in the same way that races and speech should not be censored simply
113120	117600	because it's blasphemous to some people this is just old man dev talking about the good old days
117600	122320	of the left those days are over nowadays the left talks about dungeons and dragons being problematic
122320	127360	because orcs are black people i guess video games turn people into misogynists sexual content in
127360	131280	hollywood is objectifying and degrading the left still likes skateboarding graffiti i guess but
131280	134800	only if the tag says black lives matter and the drug conversation is a double-edged sword in the
134800	138880	left right now as they simultaneously oppose the effects of drugs while still wanting to get high
138880	143200	in the most blatant case of wanting to have your cake and eat it too the left now thinks that you
143200	147600	cannot be left alone to do what you like because everything is political being gay or trans is a
147600	151280	choice not an immutable characteristic and choosing to be those things is okay for the
151280	155520	most extreme radicals you have a moral obligation to choose to be gay or trans and that speech
155520	160080	should be censored because it is offensive the reason this complete 180 on these principles
160080	164560	happened is due to an effect that i described in my g4 frost cure in video when a generation
164560	169120	consists of teenagers in their efforts to find themselves they will rebel against the status quo
169120	173360	they live in for millennials that's rejecting the hyper civil relatively apolitical yet still
