start	end	text
0	7980	It's time! Let's reveal the 12,024-human-era calendar with a big bang!
7980	12500	The Kurzgesagt calendar is special because we're adding 10,000 years to include all
12500	18420	of humanity no matter their culture or origin. 12,000 years ago, humans first started working
18420	23020	together on a larger scale, laying the foundation for civilization and the future of us all
23020	27620	– a much better representation of how far our species has come.
27620	31540	This year, we're looking at the cosmos and all the possible life that could be thriving
31540	37300	on myriads of worlds, hosting radically different animals and beings from the ones on Earth.
37300	42120	Where in the universe might life exist? And how would different cosmic environments affect
42120	47920	the basic rules of life? Join us in 12,024 and find out.
47920	54660	Explore strange cosmic habitats and extraterrestrial life forms on 12 awe-inspiring pages.
54700	58540	There's also lots of room for you to keep track of your life here on Earth. Add some
58540	64200	serious space magnificence to your home, but be careful – the extremely radiant cover
64200	68240	may blind you. Get the calendar now before it sells out.
68240	72800	We also have bundles and special calendar deals with some of your favorite products.
72800	77660	Thank you so much to all of the thousands of burbs who get the calendar every year.
77660	82520	With every purchase, you support the Kurzgesagt Division of Sparking Curiosity and inspiring
82520	88400	people all around the world. We wish you an epic year, 12,024.
