start	end	text
0	8000	Starting the evening off right with an evening coffee.
8000	9760	How do you feel about it, Naomi?
9760	12200	Stop having coffee and staying up till like four.
12200	13200	Yeah, well.
13200	14200	Stop it.
14200	15200	I got work to do.
15200	18560	Then fucking wake up earlier instead of staying up so late.
18560	21800	Hey, you can't swear in the first minute of a YouTube video or else I get demonetized.
21800	22800	Oh shit.
22800	24360	You can edit this out.
24360	27240	Okay, so I'm here doing a movie thing.
27240	29880	Take a little Naomi, by the way, in the movie video artwork.
29880	30880	Yeah, it's cute.
30880	32240	Yeah, take a little plush.
32240	36880	I also appreciate how they have me in sandals because apparently the artist knows how much
36880	39400	I hate socks.
39400	48320	So ever since Kenobi, I've decided to dip my toes, my little toes into the idea of covering
48320	51320	some media, not all media, but like as we know.
51320	54160	I wouldn't call them little toes.
54160	61680	I haven't really been a media guy, but when we did Santa ink last year, I kind of wait.
61680	67920	I haven't been a media guy used to do anime reviews and also did the film school thing.
67920	68920	I know.
68920	69920	I know.
69920	70920	No, no.
70920	71920	I meant in terms of this channel.
71920	72920	This channel is always like, here's the thing.
72920	77520	People in my sphere of the Internet, they cover like politics and they'll cover drama
77520	79520	and they'll cover media.
79520	83720	But in the context of, wow, this show is terrible and there may be a political or a drama reason
83720	84720	as to why.
84720	86600	Isn't that why you started doing it?
86600	87600	Yeah.
87600	92020	I was avoiding that basically until we, you and I watched Santa ink and then earlier we
92020	97120	watched cuties and even though cuties sucked and Santa ink sucked, the experience of watching
97120	100440	them with you and like doing a video is actually pretty fun.
100440	102240	So I was like, maybe I should, I should do this a bit more.
102240	105520	So then we did Kenobi and come, he was a big fucking, it was way too big of a project.
105520	108240	It's a huge project, but I enjoyed it.
108240	112360	And so I was like, Jesus, there's like four awful shows coming out right now.
112360	117120	There's the star Wars and or show, which looks okay, but I mean everyone is going to be bad
117120	123000	and it might be Star Wars is always bad, but there is the Lord of the rings, the rings
123000	130560	of power show with, with, with Eminem, with Eminem is sour on.
130560	133320	And then there's she Hulk, which I did watch.
133320	138760	And Oh my God, watch the first episode and then showed me clips and I was like, why the
138760	140240	fuck is this so cringe?
140240	141240	You walked out.
141240	142240	With me.
142240	143240	No, no, no.
143240	149320	I'm turning it on just for a minute.
149320	150520	Okay.
150520	151520	Watch this.
151520	152520	And you're going to cringe instantly.
152520	153520	Okay.
153520	154920	I'm already cruncher.
154920	155920	See you later.
155920	162440	Little Gator, bad-ass woman, a Ruth Bader Ginsburg fucking, um, bobblehead.
162440	169040	And I am not already, I'm just experiencing why I am right, but that should be you on
