start	end	text
0	10640	When you're stuck in traffic, it's easy to lose your temper.
10640	15620	Sometimes we encounter other drivers so insanely idiotic that they make us question who decided
15620	17620	to give them a license.
17620	20280	Driving this poorly should be a crime.
20280	23480	Sometimes it is, and the problem elegantly solves itself.
23480	27760	But most of the time, the idiot just gets away scot-free.
27760	31960	Not content with the unfairness of it all, a few of us will try to take justice into
31960	36280	our own hands, often with less than fortunate results.
36280	46360	Before you plan an act of road retribution, you may want to seek out wisdom from the experts.
46360	50440	Motorsports feature the most talented drivers in the world, but they still succumb to the
50440	52940	same emotions as the rest of us.
52940	57420	With potentially millions of dollars on the line, patience on the racetrack runs very
57420	58500	thin.
58500	62800	Auto racing provides a unique opportunity for drivers to destroy each other's vehicles
62800	66060	without any legal or financial repercussions.
66060	70460	In series like NASCAR, the cars are durable enough to dish out some serious punishment
70460	72880	without jeopardizing themselves.
72880	76140	Most racing accidents are just that, accidents.
76140	80760	But in NASCAR, a few wrecks are not just intentional, but premeditated.
80760	86040	On track, the best drivers are just as skilled at retaliation as they are at racing.
86040	94720	Revenge in NASCAR comes in many forms, some more elegant than others.
94720	98880	The most proficient retaliators are discreet enough to make you think twice over whether
98880	101140	or not it was even on purpose.
101140	105320	But by far the most entertaining revenge is the opposite of discreet.
105320	110060	In this video, I'm going to talk about seven cases of revenge so outrageously blatant
110060	117400	that nobody could see it as anything other than pure, unadulterated retribution.
117400	122120	Our first tale comes from the winding turns of Sonoma, California, one of the few road
122120	124460	courses on the NASCAR schedule.
124460	128500	These types of tracks give NASCAR drivers the opportunity to do something they rarely
128500	133340	ever get to do, turn right.
133340	138340	And Sonoma's most eventful right turn is, without a doubt, turn 11, a tight hairpin
138340	144460	that forces drivers to decelerate from 120 to 40 miles per hour in just a few seconds.
144460	151620	In one race, two drivers are about to get very familiar with turn 11 and each other.
151620	155620	It's lap 37 of the 2011 Toyota Save Mart 350.
155620	159180	Tony Stewart has a fast car, but he's stuck back in traffic.
159180	164140	Tony's getting a bit frustrated with Brian Vickers, who refuses to give up his position.
164140	170900	By the time they reach turn 11, Tony has had enough and dumps him.
170900	174860	During this time, Tony Stewart is one of the most formidable and aggressive drivers in
174860	176060	the sport.
176060	180900	If you raced him the wrong way, he would not hesitate to take you out of contention.
180900	185380	Over the years, dozens of drivers have fallen prey to Stewart's retaliation.
185380	189120	And for a moment, Vickers looked to be yet another victim.
189120	192400	The race continues and Tony works his way through the pack.
192400	198000	By lap 85, he's cruising to a top-five finish when the broadcast cuts to commercial.
198000	205860	When they come back, Tony Stewart has been sent to the Shadow Realm.
205860	210840	It took Brian Vickers more than 50 laps to get back to Stewart, and when he did, he sure
210840	212280	made the most of it.
212280	217000	Vickers hooked Tony at the precise speed and angle to strain him on the tire barrier, knocking
217000	219000	him out of the race entirely.
219000	223900	A well-orchestrated act of payback, but one that would ultimately prove inconsequential
223900	225840	in the grand scheme of things.
225840	230000	Vickers may have won the battle that day, but it wouldn't stop Tony Stewart from eventually
230000	233700	winning his third and final cup championship that season.
233700	237960	At the very least though, Tony didn't wreck anyone else for a while after this.
237960	243420	They say that revenge is a dish best served cold, and in NASCAR, some drivers prefer to
243420	246420	bide their time before dishing out their payback.
246420	262060	In the 2000s, Robbie Gordon was possibly the only NASCAR driver more aggressive than
262060	263420	Tony Stewart.
263420	266740	Robbie was the racing embodiment of chaos.
266740	271100	His decisions on the racetrack seemed to be governed entirely by impulse.
271100	275660	He would do things on the track that seemed completely pointless to anyone else but him.
275660	287740	These loose cannon antics made him one of the most entertaining drivers to watch.
287740	298180	He was the driver to boldly go where no other driver had gone before.
298180	302720	Robbie Gordon was most well-known as one of NASCAR's best road course racers, but his
302720	307200	most bombastic moments would come at the Magic Mile in New Hampshire.
307200	312320	In 2001, Robbie would infamously score his first ever NASCAR victory there by moving
312320	314280	Jeff Gordon out of the way.
314280	318620	In the 2004 race, he would get spun by Greg Biffle and then hunt him back down like a
318620	323380	heat-seeking missile, taking out two other championship contenders in the process.
323380	327260	But believe it or not, this wasn't even the best example of Robbie getting revenge at
327260	328660	New Hampshire.
328660	332940	So based on what we've seen so far, it's generally a bad idea to piss off Robbie Gordon
332940	334340	on the racetrack.
334340	339100	In the 2005 Sylvania 300, Michael Waltrip did just that.
339100	343500	By this season, Robbie Gordon had become fed up with answering to any team owner above
343500	345440	him, so he opened up his own team.
345440	350340	He would run the 2005 campaign as NASCAR's only owner driver.
350340	354220	Financing your own race team comes with a lot of autonomy, but at the cost of a lot
354220	356020	of, well, money.
356020	360260	Any on-track mishaps would now have to come directly out of Robbie's own pocket.
360260	364740	Considering his track record at that point, it was a pretty risky spot to be in.
364740	368220	So how did Robbie do in his first year as his own boss?
368220	369220	Pretty awful.
369220	374060	By September, he has only won top 10 and has failed to qualify for four races.
374060	379380	He's sitting a dreadful 36th in points, but he has a pretty decent run going at New Hampshire.
379380	383820	That is until, while under caution, Michael Waltrip hooks him into the wall and totals
383820	385060	his car.
385100	387580	Needless to say, Robbie Gordon is not happy.
387580	393500	About the 15, then he said, NASCAR, I hope you're listening, I will pay Michael Waltrip
393500	394500	back.
394500	399540	Robbie vows revenge against Michael, but after many months of inaction, everyone has pretty
399540	401180	much forgotten about it.
401180	404580	The following July, the Cup Series returns to New Hampshire.
404580	409660	In 2006, Waltrip had become the co-owner of his own racing team, and just like Robbie
409660	411500	the year before, he was struggling.
411940	416780	Late in the race, Michael finds himself lined up behind who else but Robbie Gordon.
416780	420580	Everyone else may have forgotten what happened the year prior, but Robbie sure hasn't.
420580	423620	Our guys are trying to come back to us.
423620	424620	How did that happen?
424620	427020	He's crashed back there and broke into the radio.
