start	end	text
0	7760	Oh man guys, it's been a rough couple weeks for me.
7760	9040	Naomi's been recovering from surgery.
9040	12320	If you don't watch the gaming streams, or if you don't pay attention to Twitter, or
12320	15480	the community posts, or Discord, or anything really, here's the scoop.
15480	18520	Naomi's been recovering from surgery, and I've been the one who's been taking care
18520	19520	of her.
19520	20520	Meanwhile, the house that I rent is being sold.
20520	23760	I'm not in any danger of being evicted, the new landlord just has to take over the
23760	24760	old contract.
24760	27160	I've had to deal with people showing up in the house to view it, there were something
27160	29000	like 50 people here this past weekend.
29000	31280	I've had a very busy past couple of weeks.
31280	33800	A whole new cycle has, once again, passed me by.
33800	35600	That seems to be a regular occurrence with me.
35600	38480	So starting tomorrow I am going to try to play catch up with some videos.
38480	42360	I'm going to talk about the city bike thing, the black guy getting choked in the subway
42360	44440	thing, probably going to talk about Mizzie at some point.
44440	49080	Right now it is TikTok Tuesday time, let's get going my friends.
49080	51800	And thanks for sticking with me by the way, I do appreciate it.
51800	54240	Oh god, starting off strong, Jesus.
54240	56960	Is this like an environmental thing in the UK?
57960	60120	Oh, there goes his phone!
60120	61120	Damn.
61120	67440	Yeah, I don't know if you've seen these videos before, but there's always like, environmentalists
67440	71600	who just passively get pushed over by random passerby who don't want to deal with this
71600	72600	nonsense.
72600	75080	It's like, get out of the bus lane!
75080	78240	Like none of them are fighting him, and they could all take him if they wanted, but he's
78240	80200	just pissed.
80200	81200	He's done with this nonsense.
81200	83440	It's like, get out of the bus lane!
83440	85440	These people are annoying, dude.
85920	91000	You know, I don't, I'm not condoning violence, but these people are annoying, they're fucking
91000	92000	annoying.
92000	93000	I hate this shit.
93000	95240	Like what are they, what are they actually doing?
95240	98440	They're making random people angry at them.
100440	101440	Goddamn.
101440	104800	Like, no one's going to join them now.
104800	108520	They haven't inconvenienced anyone, certainly not anybody in power, certainly not anyone
108520	110440	that can affect what they want.
111440	120440	It's like, they're just standing in front of the car, why?
120440	124000	This is just, this will just waste moral oil because these people still got to drive around,
124000	125000	you know?
125000	127440	The fucking entitlement of these activists.
127440	131240	You know, I get it, like if there's something major going on, there's a massive breakdown
