start	end	text
0	2120	Welcome to SJ Weekly, guys.
2120	3840	I'm sick again.
3840	7760	This is the third time since June I've gotten sick.
7760	11160	I have a feeling that maybe my roommate is a disease
11160	14520	vector into the house because he's sick every week.
14520	17040	Today, I'm having a cough drop.
17040	17760	Listen to this.
23760	25120	Fuck yeah.
25120	27280	It's a recolor.
27280	29000	Let's get into it.
29000	31680	A teacher gave my son a detention
31680	33880	for saying he'd vote UKIP.
33880	36160	OK.
36160	38360	Nick Ferrari was shocked when this caller
38360	41520	said his teenage son was given a detention at school
41520	44800	after telling a teacher he'd vote for UKIP.
44800	45680	Is there a video here?
45680	47160	Let's play the video.
47160	48000	All is in Loughton.
48000	49240	Paul, what happened to your son?
49240	50880	He got into trouble, is that right?
50880	51360	Good morning.
51360	52080	Yeah, there was a few of them.
52080	53760	It was during the last general election,
53760	57160	and I was having a debate in his class about who you'd vote for.
57240	59960	And one boy said he'd vote for UKIP,
59960	63440	and the teacher said that all UKIP voters are racist.
63440	66240	So my boy, Dennis, said, well, I'll vote for UKIP,
66240	67880	and I'm not racist.
67880	70480	They're about controlling it, whatever.
70480	73600	And he was given detention, the three boys that said it.
73600	75880	And when he came home and told me, I didn't believe him.
75880	77640	I said, let me ring the school.
77640	80680	And the head of the year said, went and talked about it
80680	83280	to the teacher, came back, and he couldn't apologize enough.
83280	86840	He said it's, you know, she got angry because they said
87000	88560	vote for UKIP.
88560	89680	A teacher gave you?
89680	91240	How old is your boy?
91240	92560	He was 15 at the time.
92560	93440	Oh, my god.
93440	96080	So they're on the verge of becoming young men.
96080	98120	They're a couple of years off from voting.
98120	99960	They're having a conversation about the general election.
99960	101240	One boy says I'd vote UKIP.
101240	103200	Your son, your teacher goes nuts and says they're racist.
103200	105320	Your son, and they get detentions.
105320	106280	They got detentions.
106280	107920	They didn't have to have detentions.
107920	109480	The head of the year really apologized,
109480	111600	said the teacher, if she's going to have a debate,
111600	115120	she's got to be able to take over people's opinions.
115120	117000	So when you challenge the school,
117000	119320	the school took detentions away and apologized.
119320	121680	Oh, yeah, yeah, yeah, yeah, completely.
121680	123800	He really apologized the head of the year.
123800	126040	You can't have a conversation about a general election
126040	128440	then when somebody wants to vote for one of the main parties.
128440	131680	Well, one of the parties is, right, you've got a detention.
131680	132960	That's absurd.
132960	134080	Well, I couldn't believe it.
134080	135640	At the time, I thought there's no way
135640	136920	he's got a detention for that.
136920	139680	But I said I'll ring the school and find out.
139680	140760	Go on, then, Dad, ring him.
140760	141680	Go on, Dad, ring him.
141680	144920	Ring him, it's true, Dad.
144920	146360	Nice story, Paul.
146360	148120	But did the teacher say she?
148120	149640	Did you say it was a she, the teacher?
149640	151440	It was a she, the teacher, yeah, yeah.
151440	152920	It was his form teacher, yeah.
152920	155360	I think she had to apologize to the boys and.
155360	156320	Right, good.
156320	158320	Well, I'm glad the school took the appropriate action.
158320	160600	I'm not saying, by the way, that you should all vote UK.
160600	162320	Say whatever you like, as long as it's not
162320	164040	a banned organization.
164040	164720	Paul, thank you.
164720	165600	Fascinating story.
165600	166080	We.
166080	167720	Holy shit.
167720	169480	OK, well, there we go.
169480	171200	Wow.
171200	172200	I can't fucking believe it.
172200	173000	I mean, it's the UK.
173000	174560	I guess I can believe that.
174600	175720	Let's see what the article says.
175720	177880	One boy said he'd vote for UKIP, and the teacher
177880	181440	said that all UKIP voters are racist.
181440	183240	Imagine actually thinking that.
183240	188400	Imagine actually believing that wanting immigration control
188400	190600	or wanting to leave the EU is racist.
