start	end	text
0	16280	Well, I had intended this to be a dumping with Scrump, but when I sat down to record
16280	19560	it my internet went out, so I guess I'll just have to do it live.
19560	21960	And by live I mean the opposite of live.
21960	23000	Sorry, Scrump.
23000	27360	But speaking of claiming to do something live, but actually not, let's talk about Bully
27360	28360	Hunters.
28360	45880	Oh boy, this sounds like a show I want to watch.
45880	47800	This sounds like a channel I want to follow.
47800	72880	Tell me more.
72880	76700	While our casual gamers are playing, they may experience harassment.
76700	78880	When that happens, we'll be alerted.
78880	81020	They'll also call on a Bully Hunter.
81020	86900	A Bully Hunter will jump into their game and take on harassment head on.
86900	89380	They'll hunt down and take out the perpetrator.
89380	91100	You heard that correctly.
91100	95340	Bully Hunters will get these harassers where it hurts them the most, by beating bullies
95340	95780	at their own game.
95780	110260	This is a type of harassment that over 21 million female gamers have experienced.
110260	113700	It was at this moment when we saw that it was not just trash talking.
113700	115480	It was straight up harassment.
115480	119460	So that's when the Rose Thorn, our casual gamer, decided to call on one of our Bully
119460	120460	Hunters.
120460	124380	What the Rose Thorn did in this case was use our new tool on her mobile device.
124380	127020	It says our Bully Hunter has just entered the game.
127020	130300	See, Bully Hunter 77 has joined the game.
130300	134680	Now our victim, the Rose Thorn, and our Bully Hunter can communicate with one another.
134680	137420	Now you see there, the tool connected these two.
137420	139180	A victim with a Bully Hunter.
139180	144460	Okay, so now Bully Hunter 77 knows the name of the harasser and she is ready to take action.
144460	149100	Now we are going to switch over to Bully Hunter 77's screen to watch the hunt.
149100	152040	And it looks like she's going to use her knife, folks, and there it is.
152040	153460	Just pause right there.
153460	155780	Let's back up and see that again.
155780	160660	A brilliant knife move.
160660	161660	Very difficult.
161660	162660	And look right there.
162660	167220	See, in the lower left hand corner, let's pause that and zoom into that.
167220	171020	Our Bully Hunter left the calling card message to the harasser.
171020	172460	Harassment is not a game.
172460	178960	Bully Hunters dot org.
178960	180060	So let me get this straight.
180060	184380	You've gathered together a bunch of female gamers who are just casually playing CSGO,
184380	187820	having a good time, and waiting for a dude on the other end to shit talk them.
187820	191980	Once this happens, one of your Bully Hunter pro gamers will join the game, kill them in
191980	196160	the game, and then leave a message in the chat saying, harassment is not bullying.
196160	197160	Bully Hunters dot org.
197160	202100	Okay, okay, before we get into just how pants on head retarded this idea is, let's take
202100	204460	a look at the pure logistical problems involved.
204460	208100	One, there's already block and report buttons in CSGO.
208100	210860	If you don't want to hear an asshole in the game, you don't have to.
210860	215420	Two, CSGO is a team based shooter, meaning you're only able to hear the voice chat
215420	217100	of people on your own team.
217100	220680	If an enemy is angry with you, you can't hear his voice taunts.
220680	224840	If a teammate is yelling at you over voice chat, and you call a Bully Hunter in, this
224840	229620	Hunter would have to join the opposing team in order to hunt your harassing teammate down,
229620	232580	making it very likely they'd kill you in the crossfire.
232580	236900	Three, this won't work if a CSGO match is already full, or if you're playing the game
236900	237900	in competitive.
237900	241340	Because new people won't be allowed to join the match in either of those scenarios.
241340	245460	Four, getting other people to fight a bully for you not only would make the bully more
245460	248500	likely to continue targeting you, it's also some weak ass shit.
248500	252220	Why not get better at the game and kill them yourself, rather than calling your big brother
252220	253220	over?
253220	256100	If you actually use this tool, you deserve to be shit on at that point.
256100	259740	Five, how well do you think your service is actually going to function when the internet
259740	264280	clues into what you're doing and clogs the Bully Hunter request queue up with bullshit?
264280	268460	Or alternatively, fills the Bully Hunter application queue up with fake applicants.
268460	273160	Or even worse, when one of these fake applicants manages to slip in, become a Hunter, and trolls
273160	274160	the entire service.
