start	end	text
0	4480	Oh boy, it's been a long time since I've been here, eh? At this point, I have been gone long enough
4480	8800	that you guys deserve to hear about what I've been doing, what I haven't been doing,
8800	13840	when I'm coming back, which by the way is right now, and what the plans are. So let's go over it.
13840	18400	Back during the first presidential debate, which was I think September 29th, 2020,
18960	24640	putting it nearly six months ago, jeez, time flies. I was streaming the debate with Scrump
24640	28320	and Arch Warhammer and a few other people, a few of my friends, Lilith was there,
28320	34800	and Scrump, being the naughty boy that he is, said the gamer words. Now, none of us knew this
34800	38560	at the time, but we were actually on the front page of YouTube, which is why we had I think
38560	46000	nearly 5,000 people watching. If you were to go to youtube.com and just go there logged out,
46000	49920	you would see my channel on the front. I was certainly getting more traffic than some of the
49920	55440	news network streams of the 2020 presidential debates, but being on the front page of YouTube,
55440	60400	combined with gamer words, combined with the fact that I am not one of those lucky pre-approved
60400	66240	progressive channels that YouTube likes to protect, well, I got demonetized. And yes,
66240	70640	through some people that know people and through some back alley stuff, I did eventually find out
70640	75360	that it was because of Scrump. So you can all go and yell at him if you like. But the point is,
75360	80240	I had at least a fair shot at getting demonetized. So I said, you know what? No,
80240	84720	I'm not going to work for free YouTube. I'm not just going to make videos and have you run ads
84720	89120	on them and then take all the revenue. I'm going to apply to get my monetization back,
89120	95200	which I did. It took until about mid January, but I did. And in the meantime, I'm going to do some
95200	100080	other things. I ordered some new artwork and I ordered some new music and I got to work on a
100080	105040	rebrand. I started re-uploading my backlog to other sites like Bitchute and Odyssey and others.
106080	110080	In fact, the only one that I kind of forgot about was Dailymotion. I'll get on that a bit.
110080	113600	Dailymotion kind of sucks though, because you can only really upload like five videos a day.
114320	118400	So to upload my entire backlog, it's going to take a while, you know? In the 11th hour,
118400	122240	it actually felt like I wasn't going to get my channel back. So I started another channel
122240	127520	called Devtrospective. And to be honest, I like the name enough that I might actually turn
128320	132960	this channel, Shrek Fight Otaku, into Devtrospective. Because frankly,
132960	138160	SFO, it's funny, but it doesn't really match what I do anymore. Like I still like anime.
138160	142800	I'm still short. I'm still fat. I'm still an otaku. But that name was picked before because
143840	148000	back in 2009 we were doing anime reviews, and we're not really doing that on this channel
148000	151840	anymore. So I'm not sure exactly what I want to do. Maybe the channel can be Devtrospective,
151840	156160	or the series can be Devtrospective, and SFO can be the person who does it. At the same time,
156800	160960	Dev is my name. I don't mind being called Dev at all. But that is where I've been.
161840	167600	And for the most part, it's been my side channel, my Game Boomers channel over on Twitch,
167600	173120	that has been keeping me afloat. And yes, Game Boomers is not nearly as successful as SFO right
173120	178400	now, but I treat it just as seriously. I stream there like five times a week, and I get enough
178400	182480	money to live. So it's pretty good, all things considered. By the way, if you haven't checked
182480	186320	it out yet, you should totally check it out, am I right? But this story doesn't account for
