start	end	text
0	17880	Hey guys, y'all know your address is online right?
17880	18880	Huh?
18880	21200	I just looked it up.
21200	23240	And why did you do that?
23240	28300	Haha yeah, so if you're in the US there are these sites where you can literally just find
28300	30180	people's information.
30180	32100	We aren't even in the US.
32100	35500	Haha yeah, we are now.
35500	40440	So you popped up to tell us our address is out there and that there is nothing we can
40440	41440	do about it.
41440	43660	You can do something about it.
43660	46160	It just comes at a price.
46160	48180	A fairly reasonable one actually.
48180	51200	It's called Incognite, the sponsor of today's video.
51200	52500	Has this ever happened to you?
52500	55680	It's Friday night, you're sitting at home alone as always.
55680	58800	It's been three weeks since you've had contact with another human being.
58800	60080	A miracle happens.
60080	61300	Your phone is ringing.
61300	62560	It's a random number.
62560	65200	This is the most excitement you've had in months.
65200	66200	You pick it up.
66200	67200	Hello?
67200	68200	John speaking, you say.
68200	69200	A voice answers back.
69200	70200	Hello, we've been trying to reach you about your car's extended warranty.
70200	71200	It's a remote call again.
71200	77560	How do they keep getting my number I hear you ask?
77560	82920	Companies known as data brokers collect your information and sell it onto whoever will
82920	83960	pay.
83960	88400	There are hundreds of data brokers making it difficult to fight them on your own.
88400	93480	Incognite will automatically contact them on your behalf to issue takedown requests
93480	96480	for your data so you don't have to.
96480	98920	If we subscribe to Incognite, will you leave?
98920	99920	Yeah.
99920	100920	Okay, great.
100920	103580	Um, Harley, can you go get my wallet?
103580	107640	The first 100 people to use Code Opinion or click the link in the description box below
107640	112060	will get 60% off Incognite and they have a 30 day money back guarantee as well.
112060	114060	So be sure to check it out.
114060	123140	Hello ladies and gentlemen, and welcome to The Right Opinion, the home of a twat with
123140	124140	too much free time.
124140	129540	And last video I covered the bombastic yet short lived YouTube collective of Team 10.
129540	141700	If you want more on that video, you can go and watch it.
141700	144620	But ultimately their undoing was the lack of permanence they could find within their
144620	148300	members, which was exacerbated by an immature leader who drove people away, sacrificed his
148300	151820	business credibility, and served as a magnet for all sorts of drama.
151820	155740	Team 10 is an example of something that seemed bound to fall apart at any moment, he managed
155740	159260	to leave an imprint on the YouTube landscape all the same, a pair of handprints in the
159260	160580	cement before it set.
160580	163980	However, Jake Paul's Omnium Gather'em isn't the only YouTube ensemble over the
163980	167340	years to disband, as a matter of fact many more successful and long-running groups have
167340	179340	found themselves at the end of their lifespan for a plethora of reasons.
179340	183200	I'd say one of the most common reasons being that in many circumstances, the average age
183200	186420	of many creators on YouTube skews towards a much younger mean, and if you're under
186420	190660	the age of 25 or even 30, you're going to go through significant changes as an individual
190660	192440	who wants to find their purpose in life.
192440	196140	As a creator, you can evolve on your own terms, but when you have a designated role in a group,
196140	200220	the expectations imposed on you can be suffocating, and may well test your commitment to people
200220	202740	who do not necessarily share the same dreams that you do.
202740	205420	Being part of a group can often really limit your development as an individual, and may
205420	208540	also not give you the sort of compensation that you feel is appropriate for someone of
208540	211620	your ability, you want to go out into the world and fulfil your potential before you
211620	212620	settle down.
212620	216460	When people grow, they can often grow apart, however not every group feels an expectation
216460	224680	for eternal development, especially outside of YouTube.
224680	228860	This is Buzzfeed, an internet media website founded in 2016 with the goal of arbitrating
228860	231400	and disseminating online news through the use of algorithms.
