start	end	text
0	2080	Okay, this is going to be a little bit weird.
2080	3080	Check this out.
3080	6880	Alright, today is March 17th, this package was delivered from Newegg.
6880	9180	March 17th, there's everything right there.
9180	13300	It is an Xbox 360 connect extension cable.
13300	14820	Nothing too crazy, right?
14820	17100	Take a look at what I received.
17100	20760	This is the package that came in here, it's just a, it looks like it would hold a cable,
20760	21760	right?
21760	23560	But this is what was inside of it.
23560	32740	I haven't even opened these yet, but like, they're like cloths with a code on them, and
32740	37120	it's like a person's family photo.
37120	38560	No clue who that is.
38560	43260	Let me show you this one.
43260	47720	Just no idea.
47720	48720	What the fuck?
48720	51620	Okay, I'm going to open these and try to take a look at them.
51620	54060	Is my cable inside of it?
54060	61780	No, I got, what is that, a pencil?
61780	62780	What is this?
62780	67860	And there's beads.
67860	69020	What the fuck is this?
69020	70020	Come on.
70020	72860	It's going to be the same thing, isn't it?
72860	76300	Just a bunch of weird beads and shit.
76300	79420	Yep, same thing came out.
79420	83200	It's definitely for me, there's my name.
83200	85460	So what the fuck is this?
