start	end	text
0	8240	good morning my friends it's about uh it's about 9 30 in the morning here on august 22nd 2019
8800	14480	and some of you might recognize this ratty old couch um well only if you watch the gaming streams
14480	18320	anyway because this is the coach we sit on every single day when we do them but i thought i'd talk
18320	23280	to you guys about where i've been what i've been doing why there hasn't been an sfo video in in
23280	28800	basically a month there was the downvote video and then there was yesterday's jumping with scrump
28800	33840	and that's it now on the one hand i haven't just been vacationing i haven't been you know you know
33840	39520	being lazy or anything i've actually been doing a lot of behind the scenes stuff and it's stuff
39520	45200	that people might not necessarily um notice or even care about on first glance anyway
45200	51920	for example i decided to pick up um a new tv on prime day recently and what ended up happening
51920	56400	there's there's the green wall by the way just for those of you who care yeah this is our green
56400	63280	screen studio but what ended up happening was um to integrate this thing into the game boomer setup
63280	69760	for for my streams on twitch um it actually took a lot more work than i initially thought
70320	74800	mainly because i have a really jury-rigged system like if you if you watch the streams if you've
74800	80400	seen them before if you check them out or whatever um you'll know that it's it's not just a regular
80400	86080	face cam or a regular mic setup we do have something that's actually relatively unique
86080	92960	and relatively hard to maintain and i've kind of jury-rigged the whole thing so this is a storage
92960	100400	slash crawl space behind the green screen studio um and this is where i keep the now three computers
100960	106640	that run game boomers when i'm streaming um so this is this is the the gaming pc if we're playing
106640	113120	a pc game it plays on this the one in the back there um that's the show pc so the show pc runs
113120	119760	off that the one in the middle um that's actually an older pc it doesn't really need to be that good
119760	125680	because all it does is it handles the guest calls so for example if you if you donate a hundred
125680	131200	dollars to the channel you choose a game you come on a discord call and i put the calls on its own
131200	136800	pc because this thing it's a good pc but it's notoriously unstable i think i need to get a new
136800	141440	one at some point and before the guest calls would actually run off this when the game crashed we
141440	146640	would lose the guest so the easiest way to do it was to just add this older pc that we had kicking
146640	151280	around um i might upgrade that in the future too but it's not bad it's like you know it's like a
151280	158160	four-year-old pc but anyway to put this into the setup as well as the tv i had to basically rewire
158160	162560	everything and there's a lot of i don't know if you can tell back there there's a lot of wires i
162560	166560	might actually have to like make a vlog of how i do game boomers at some point because some people
166560	176560	have shown an interest yeah a lot of wires there's a like a 16 input hdmi hub back there
176560	182160	there's an hdcp stripper back there basically i've had to really figure out how to do all this stuff
182160	188560	um and there was a lot of work that i i had basically just been putting off and as soon as i
188560	195440	got the new tv as well as a new computer freed up in the house that i could use um i basically
195440	199120	said you know what now is the time to do all the work i'll do it all at once at the same time i
199120	205760	had to like run new electrical and i had to run some piping so so basically all the host stuff
205760	211120	i just took like a week and did that that was at the same time that i was framing all my artwork
211120	216720	by the way and you know what turned out pretty good but i'm also very aware that game boomers
216720	222320	just isn't as popular as sfo the twitch streams might see 30 people they might see 40 they might
222320	229200	see 20 you know they don't get the four or five figure views that that i get here on sfo i do wish
229200	233760	it was as popular yeah please feel free to check it out if you like but i also understand the
233760	239280	reality of the situation so i have been doing some other things as well for example i've been
239280	245040	dealing with some artists who are going to be making new sfo artwork for the various videos
245040	249360	and the various video series that i have planned for the main channel at the same time i've also
249360	255440	been getting some art done for my my uh my my grab bag channel on my anything goes channel
255440	260560	called the dev kit and what i've been doing on that channel is i've been recording a lot of
260560	268160	unboxings i have some relatively unique hardware like the nintendo 64 hdmi mod or stuff like the
268160	276960	super nt the mega sg i recorded an unboxing of that 64 inch uh tv as well as some rather weird
276960	283120	settings it has so if you actually happen to have that model of tv or any any similar tv by lg you
283120	286960	know how to set up a few things that might be hidden away in the menu i'm going to be recording
286960	293120	this soon this is uh this is a gamecube that i've i've pulled apart because this fan is look look
293120	299520	at that it's completely broken the fan's just gone man so i'm going to show how to replace a fan in a
299520	303280	gamecube if you happen to have um have to have an old gamecube kicking around it's not working
303280	307920	anymore i know that this is not strictly the politics sfo stuff that you guys subbed for
308640	314320	which is why i'm not putting it strictly on sfo i'm putting on the dev kit but i do want to try
314320	319600	my hand at doing something more techy more hands-on you know and hopefully it'll be
320240	323760	interesting enough and i have i have enough technological oddities around the house that i
323760	329200	think i can at least captivate your attention a little bit the dev kit is where all of the old
329200	334640	anime reviews from like 10 years ago went uh they're over there however youtube won't let
334640	340400	some of them go up there because of copyright issues and etc so every single old anime review
340400	344880	is up on the dev kit bit shoot channel and if there's ever any new anime reviews to be made
344880	350480	they'll probably go on the dev kit if there's ever any new unboxings or or hardware oddities
350480	357120	they'll go on the dev kit if maybe maybe i might even make that like the the sfo update channel in
357120	362000	a sense too where like if you want to know where i've been what i've been doing my side projects
362000	368480	some behind the scenes stuff some vlogs i can put those up there as well another project i did i've
368480	372640	filmed all the videos but i haven't released them yet and yeah they'll be up on the dev kit as well
372640	378160	because it's not political um there was an office nearby where they threw out something like five or
378160	383280	six computers they just dumped them on the side of the road so i i loaded them up i brought them
