start	end	text
0	8960	Hello ladies and gentlemen, and welcome to The Right Opinion, the home of a twat with
8960	14380	too much free time, and today we discuss a daddy that isn't Keemstar, what a shock.
14380	18920	No today we shall be talking about the infamous Daddy05, to those who are unaware of this
18920	24320	gent he is a family vlogger slash prankster, I use those terms very liberally, who found
24320	29140	himself on the rocks a few years back, he was both shaken and stirred. Why? Well if
29140	33540	you don't know you'll soon find out. Because my friends we are going back to a blast from
33540	37620	the past, but we shall begin with a little anecdote as always, because I have actually
37620	43060	made a video on Daddy05, although no one has ever seen it. You see as an artist, if that's
43060	47160	what you can call my work at least, I have started, scripted and worked on many videos
47160	51280	that will probably never see the light of day. That is the case for pretty much anyone
51280	56060	in the creative industry, it's about running with a lot of ideas, some of which do not
56060	60380	work, sometimes we realise these ideas don't work three lines into scripting them, sometimes
60380	64500	we realise they don't work three years after you uploaded them, that is the life of the
64500	70460	miserable creator. However the Daddy05 video was a classic case of changing circumstances,
70460	75700	I had a video, uploaded it to YouTube, was ready to drop some very stinging criticism,
75700	79580	had a big saucy thumbnail, and suddenly this video dropped.
98620	103380	And I felt these circumstances had changed. The thing about Daddy05 is that it was a situation
103380	107380	that greatly put his children in the spotlight, and regardless of whether they were sincere
107380	111380	about this apology or not, I was not going to continue to drag them to something which
111380	115740	they had shown a motivation to change philosophy in, there were children involved, and the
115740	120980	apology video changed the context to the point where I no longer felt confident in my upload.
120980	125700	Now that the dust is settled, hopefully firstly I can quell my allergic reaction, and secondly
125700	131140	I can look into the situation and the legacy with fresh eyes. What was he apologising for?
131220	135700	I'll explain the details very soon, but he was facing down a number of serious allegations
135700	140180	and evidence that the creation of his content was being elicited through the abuse of his
140180	143380	children, something not to be taken lightly at all.
161140	180180	He
180180	184420	was terminated by the YouTube gods for his transgressions, and likely because the media
184420	189700	were picking up on it, and YouTube's relationship with the media is quite rocky, and no compromises
189700	195140	can be taken when it comes to their reputation, to say the least, and we as human beings continued
195140	200020	with our daily lives. So why bring it back now? Well for a few reasons, first one being
200020	204820	some cheeky twats over on Twitter tagged me in a thread asking me to cover it, now I want
204820	209460	to make this clear, I do not often take requests, but if there's enough meat on the bone I'll
209460	213540	throw myself into the ring. The only reason I'm saying this is the last time I credited
213540	218500	someone's request, I was bombarded with requests of the newest naughty YouTuber, and I only
218500	223300	have so much time on this planet, I'm really sorry guys, I'm not saying don't send me
223300	227620	spicy news on people, I'm just saying don't get your hopes up. So I was mulling on this
227620	232420	for a while, and then I saw my Good Acquaintance Priminx video, which reignited my passion
232420	236180	for the whole debacle, because although the barebones information was something that I
236180	240580	was aware of, seeing someone expressing their opinion on it interested me further, and then
240580	244980	the fact that Daddy05 threw a tantrum in response made me think that maybe there is a bit more
244980	249060	to this story than we give it credit for, because the story in the headlines is that
249060	255140	Daddy05 is back, back in what way? Has he had his channel restored? Well, not really,
255140	260500	but you see Daddy05 never technically left, they were on YouTube until a few months back,
260500	264980	when YouTube clearly probably decided that they'd had enough of that platform as well,
264980	269460	and chucked them off, in which there was a very emotional video uploaded onto another channel,
269460	274420	alas their tears fell upon the frosty heart of the viewer, but a few months later they
274420	279620	are once again back, as Primink documents, but not exactly, you see their children now
279620	284260	have a channel in which they create their own content that is owned by the grandparents,
284260	289780	so Daddy05 claims to be not associated at all, the channel is known as the Martin Boys,
289780	294180	which is comprised of the three remaining siblings, after the biological mother of Cody
294180	298580	and Emma regained custody. There aren't too many indications of where this channel is going,
298580	302820	or what exactly it's going to be about, but one can assume it won't be too sinister,
302820	306580	given how I'm sure the Martin family are aware they're on thin ice.
306580	310420	Nonetheless, it seems there are some questions about the ethics of this whole debacle,
310420	315860	with Daddy05 positioning himself as a staunch defender of the lads rights to do what they want,
315860	320420	while also decrying any association with it. This has opened a whole new debate
320420	324580	about the morality of it, and frankly I find it all a bit messy.
