start	end	text
0	4800	Hey guys a few things of note before we start this video one is that I apologize
4800	8240	but I was quite sick yesterday and it kind of comes off in the recording
8240	13040	two is that Arsh is sick which is why he didn't show up hey at least I did
13040	17680	and three is that there's a whole bunch of outtakes that can be found on the side channel
17680	21280	Devonatized and also linked at the end of the video so make sure to check those out
21280	25600	enjoy the garbage fest that is Lord of the Rings the rings of power
25600	31760	I know you had covid how's that doing Lilith?
32880	36560	I still feel a little bit sick my throat's a little bit out but
37600	46080	imagine catching covid at this stage embarrassing this would be like my my like fourth time having it
47120	52480	that's brutal you go outside just like a lot I'm kind of jeez I gotta I gotta mute kids here
52480	59840	what the fuck is it is playing audio for you guys yes what the fuck how
61680	67280	it should even be started I think it's just hold on I'm just gonna yeah yeah
67280	74480	Kibs you never understand you never do the audio correctly it always fucks up it's them like this
74480	81520	is the menu right it's them look at that little mute symbol right there muted I feel like they
81520	85920	autoplay the episode to try to make you an interested like they're that desperate also
85920	91920	it's dropped a 3.0 now yeah you know what I think's going on with it man I think like there's
91920	98800	some kind of weird player issue where the where the video is like behind the page still playing
100480	104720	did you get that in some in bed sites where like maybe that's how they get uh our view count
104720	114480	really I mean how else exactly come as a view well one thing I have been noticing is that even
114480	121040	the normies are starting to figure this out those low reviews they just aren't going away
121040	126000	you know they're growing a little bit I have a message for you on behalf of one of our mutual
126000	132320	subscribers he works as a packaging company he told me that um in his packaging place the
132320	138080	amazon stickers and stuff actually arrived a couple months before the launch and most of
138080	141840	the warehouse stuff and they were basically just sort of sitting there and then they finally got
141840	146880	around to using it so they were already pre-planning the uh putting the stickers on
146880	153600	everything yeah and actually speaking of that as well so I have a viewer who's in Montreal
153600	159440	and who sent me basically a giant advertisement that's taking over one of the main
160240	166240	subway stations in Montreal for this show they just like plastered it on the ground they
166240	172080	plastered it on the walls and it's just like please watch so this is like apparently fucking
172080	177760	everywhere right now oh my god there's a there's a payphone still in this station Jesus I feel like
177760	184640	I'm in the 90s again the advertisements get even wackier because for example if you own a
185200	190800	legal copy of photoshop and you were to open it up right now you're gonna get artwork as
190800	200000	a splash screen of lord of the rings as your loading page an adobe deal huh too yep so now
200000	206960	I haven't seen this because I don't have my copy of photoshop legally but if you happen to have
207200	214960	fuck adobe what's going on is adobe has made this big deal with lord of the rings they're
214960	219280	just putting a bunch of lord of the rings shit into the app that you paid for because fuck you
219280	225280	and in fact people have been complaining about it because this guy's like this is revolting I pay
225280	230240	monthly for photoshop and now I'm forced to see an ad for the amazon rings of power series every
230240	235680	time I open it this is a disservice to the to the consumer what is the next step having to see a 30
235680	240880	second ad to save a file it's like fair enough you know I don't want this to be the way that apps
240880	246640	go in the future it's one thing to run ads cyberpunk future oh god you know it's one thing
246640	250240	to run ads on a youtube video it's another thing on an application that you just have on your
250240	259280	computer right and it has been slowly coming out that amazon is offering youtubers big stacks of
259280	264560	money to just blanket praise the show now I haven't gotten my stack yet
269200	273200	suddenly it's a great show yeah so for example this came out with um hello future me
273840	279600	he was given an email from amazon to promote rings of power on his channel he asked amazon
279600	283280	hey can I review it honestly and not just simply praise you and they ghosted him so they are
283280	288320	looking for people who will just say the show is good and will give you a bunch of bezos bucks
288320	292640	this story with hello future me that was reported on bounding into comics so that's something that
292640	298400	everything knows but I have for you a dev exclusive I'm in contact with a youtuber a
298400	304560	friend of mine who is way bigger than all of us way bigger than sargon this friend of mine came
304560	311360	to me in private and showed me an email there is a lord of the rings phone game for this show
312080	318800	that I haven't heard of at all but as part of the promo deal he was offered to do some kind
318800	322400	of promotional tie-in for the phone game as part of the show's advertising project
323040	330400	and he was offered for one change of his profile picture on all of his social media
330400	339040	and two retweets oh that is a lot of money that's wild yeah apparently everyone who has like
339040	345520	millions of subs on youtube they're just getting scattershotted these emails hoping that someone's
345520	352000	gonna bite um well they're probably like from an advertising agency that amazon's contracted you
