start	end	text
0	3220	This video was made possible by Squarespace.
3220	6920	Build your website for 10% off at squarespace.com slash wendover.
6920	12120	It's 4 AM on a mid-August morning in the Northern California wilderness.
12120	15940	During a brief overnight storm, lightning strikes the top of a hill, ignites some dry
15940	18880	underbrush, and starts a wildfire.
18880	23660	It isn't until 6 AM as the sun rises that someone notices the fire—a hiker camping
23660	25040	on an overlooking hill.
25040	29920	As soon as the hiker's 911 call is received by the emergency dispatch center, they contact
29920	34780	CAL FIRE—the agency responsible for wildfire protection and management in California.
34780	38540	By 630, they call the Redding, California-based smokejumpers.
38540	42300	They are one of the most elite firefighting squads in the United States.
42300	47440	There are only 400 smokejumpers in the US and 40 of those are based here in Redding,
47440	48440	California.
48440	51400	They're essentially the rapid response team for wildfires.
51400	55600	Within 15 minutes of receiving the call, these smokejumpers are in their plane and taking
55600	56600	off.
56600	61140	It takes 20 minutes to fly the 50 miles to the fire site where they find a suitable tree-free
61140	65020	landing spot, jump, deploy their parachutes, and land.
65020	68920	The plane then circles back to parachute down boxes of equipment.
68920	72920	Smokejumpers carry with them enough supplies to last 72 hours completely self-supported—food,
72920	77040	water, shelter, safety equipment, and firefighting tools.
77040	79960	They follow the ridgeline and make their way to the fire.
79960	84520	Now, this is a small team and they need to decide how to prioritize what they do.
84520	88380	With the fire already having grown to 15 acres the team knows they're unlikely to
88380	92120	stop it on their own—backups are already on the way—so their priority is to slow
92120	94460	it down as much as possible.
94460	99260	There are four major factors that affect how fast a fire moves—how much fuel there is,
99260	102400	how wet the fuel is, the wind direction, and the slope.
102400	106040	The two factors that the team can immediately gauge that affect where the fire will move
106040	108600	fastest are the wind direction and slope.
108600	112140	In this case the wind is coming from the north and they know that to the southwest is an
112140	113360	upward slope.
113360	118040	Fire moves faster uphill than it does downhill since the fire burns upwards so these smokejumpers
118040	121720	know that this is likely the fire's fastest moving front.
121720	126200	While trees do burn, the primary source of fuel that a wildfire uses to move is the dry
126200	130720	brush and dead wood on the forest floor so the biggest technique used to stop forest
130720	133680	fires is to create what's called a fire line.
133680	138340	These are essentially a gap where they remove all fuel—plants both dead and alive—so
138340	140900	that there's nothing for the fire to continue burning.
140900	145560	The smokejumpers use a mix of chainsaws and other hand tools to do this work but sometimes
145560	147460	fire lines are pre-built.
147460	151260	In this case, there's a road at the top of the uphill section which will help slow
151260	154420	or stop the fire so they can direct their efforts elsewhere.
154420	158820	They use the road as their anchor point—a cleared section that the fire likely won't
158820	163100	cross where they start building their fire lines so the fire can't outflank them.
163100	167060	Throughout this construction process the smokejumpers need to be sure that they can escape in case
167060	170020	the wind shift or the fire picks up speed.
170020	174460	Firefighters can move exceptionally fast—up to 7 miles per hour in forests which is faster
174460	177620	than humans are often able to make their way through dense trees.
177620	182340	In grasslands fires can move up to 14 miles per hour so firefighters have to be extra
182340	183340	cautious.
183340	187580	For this reason firefighters rarely put themselves directly in front of the fires moving front—they'll
187580	189780	either be far ahead or to the side.
189780	193060	In the case of this fire, as they're building this first fire line they're close to a
193060	198380	road which acts as an easy exit point but, just in case, all smokejumpers carry fire
198380	199380	shelters.
199740	203080	These compact, lightweight shelters won't survive direct flames for too long but they
203080	207380	do greatly increase a firefighter's chance of survival in case they can't escape the
207380	208940	path of a fire.
208940	213660	After a little over an hour of work, the smokejumpers complete a continuous fire line from the road
213660	214660	to a stream.
214660	219220	Streams, while less secure than roads, also help stop or slow down a fire by acting as
219220	220220	a fire line.
220220	224000	To the southeast of the fire there's also a small road that connects to another stream
224000	228180	meaning there are at least rudimentary fire lines on three sides of the fire.
228180	231060	It's at this time when backups arrive by road.
231060	234080	The added manpower allows for much faster action.
234080	238020	The immediate focus goes to strengthening the southeastern fire line—currently just
238020	239020	a stream.
239020	243200	At closest, the fire's less than 100 feet from the stream and the stream is itself in
243200	247200	a valley so it's too risky to work directly behind the stream—there's just no good
247200	251940	escape route—so the new arrivals get to work on a redundant fire line 100 feet behind
251940	252940	the stream.
252940	257860	By 10 AM the fire has further grown and the team knows that the worst is still to come.
257860	262820	Fire spreads most rapidly between 10 AM and sunset due to the daytime heat and wind.
262820	266880	By 11 AM the fire has reached the road and part of the fire line which means that some
266880	270640	of those who are building the fire line are reallocated to make sure that the fire line
270640	274020	holds, extinguishing any flames that may jump the road.
274020	278780	By noon the fire lines are holding and, while the fire size is growing, it's at a manageable
278780	283400	pace so there's reasonable hope that it can be suppressed before expanding to an uncontrollable
283400	284400	size.
284400	286780	At 1 PM, though, conditions change.
