start	end	text
0	18720	Life. It's a thing. That happens. To pretty much everyone in some capacity.
18720	24160	From the day that life begins to the day it ends, it encompasses an experience unique to that individual.
24160	27600	How that individual may interpret their own life is also something unique,
27600	34000	although there are overarching categories that we may relate, such as happiness, sadness, or in my case, boredom.
34000	40880	People's lives beyond one's own, and their own interpretations of it, have become much more intimate to audiences
40880	46560	over the rise of YouTube. We often see what a person may be going through, but we also may see how they react to it,
46560	52400	and how they interpret it themselves. How much of your life ends up on the internet is principally your discretion,
52400	60080	though there are often exceptions. Today's topic, Onision, is someone who's life, on the surface, seems like the pinnacle
60080	64320	of YouTube melodrama, and the eventful nature that surrounds it.
71360	76320	For over ten years, he has projected his life into the public sphere. He has made countless videos and posts
76320	80960	regarding his past, present, and future. He has been the center of numerous controversies,
80960	88960	and the subject of multiple exposes involving his friends, enemies, and so many more people that I cannot even begin to factor in.
88960	95680	When serious drama occurs, the stress and additional repercussions will often drive many off online platforms.
95680	102080	Onision is a clear exception to that rule, in fact, attention just seems to bring him back with even more aggression,
102080	106680	so I didn't want to make this video under the pretense that it wasn't going to play into his hands.
106680	112880	In fact, even Onision wants me to make this video on him, though I'm not sure it will be exactly what he hoped for.
112880	118400	He did contact me stating that if I'm interested, he can offer evidence to exonerate him of certain claims.
118400	122880	However, over the last couple of months, I have already grown an aversion to such private interactions,
122880	127560	I'm not going to be a YouTuber's shield when they have more than enough platforms to defend themselves already.
127560	131720	Anything that someone wants me to present in public, they can present it themselves.
131760	137560	Today's video is going to be a look at as much published, and the attempt to understand what that says about the person in question,
137560	144440	and maybe a few laughs and jokes along the way, but given the volume there is to look at, it's hard to tell exactly where to start.
144440	152040	I guess the best place is a brief history of Onision, but trying to summarise exactly what has happened there is a task much easier said than done.
152040	158280	What we could really use is a historian, for the internet, you know, an internet historian of sorts.
158520	167400	Oh, what's that? He's busy. Doing raid sponsorships. Well, that's fine. I didn't want him anyway. I know someone better.
167400	172560	Hey, hello, thanks for having me on, that's really nice of you. I'm very happy to be here, actually.
172560	179600	I hope everyone's just having a fantastic day. My name is Pinely, I also have a YouTube channel that you should really subscribe to.
179600	186280	And fun fact about me, I'm actually a pretty massive Onision fan. I think he is just the best.
186280	190640	I don't want Mulder to take me to Area 51!
190640	195400	Oh, he's so swell. How could he even not like this fine young man?
195400	201560	You know, I remember how a few years ago I was watching him dancing around and singing in that banana costume,
201560	206000	and at that moment I was thinking to myself, damn, I guess this is it.
206000	210880	This is where comedy has truly reached its peak, and since I'm such a massive fanboy of Greg,
210880	215120	I've actually made sure to keep track of everything this man has ever done since he was born.
215160	217840	So this is what we're gonna talk about today in Pinely's Corner.
217840	221160	Greg's various projects from before he started his YouTube channel.
221160	222680	Ready? Okay.
222680	229720	So back in 2002, when Greg was just a 17-year-old boy, he created this very cool website called Hybrid Eye.
229720	233920	As you can see, the design is really scary... and orange.
233920	236120	Let's read the description, shall we, folks?
236120	243240	Please feel free to browse all of the links. If done so, you will find many intriguing pieces of literature and graphics.
243240	246120	Some areas of Hybrid Eye will have a symbol like...
